race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,race_technique_number,win_boat,win_payout,place_boat_1,place_payout_1,place_boat_2,place_payout_2
2025-05-03,8,1,2,11,0,1,16,17,1,1,110,1,100,2,220
2025-05-03,8,2,2,11,0,1,17,17,1,1,100,1,100,2,110
2025-05-03,8,3,2,11,0,1,18,17,5,4,250,4,440,2,100
2025-05-03,8,4,2,11,0,1,18,18,1,1,210,1,100,2,110
2025-05-03,8,5,3,11,1,1,19,18,4,5,870,5,300,1,210
2025-05-03,8,6,2,11,0,1,19,18,1,1,130,1,100,5,100
2025-05-03,8,7,2,11,0,1,20,18,1,1,400,1,130,2,230
2025-05-03,8,8,2,7,0,1,19,18,3,2,450,2,110,3,480
2025-05-03,8,9,2,7,0,1,19,18,1,1,100,1,150,,
2025-05-03,8,10,2,7,0,1,19,18,1,1,140,1,100,2,100
2025-05-03,8,11,2,7,0,1,21,18,5,3,1570,3,670,1,130
2025-05-03,8,12,2,7,0,1,20,19,1,1,110,1,100,2,120
2025-05-03,9,1,1,12,1,1,17,18,1,1,110,1,100,4,450
2025-05-03,9,2,2,12,1,1,18,18,4,4,370,4,860,5,1650
2025-05-03,9,3,2,12,1,1,19,18,2,2,390,2,100,1,100
2025-05-03,9,4,3,14,2,1,19,18,1,1,100,1,130,2,120
2025-05-03,9,5,3,14,2,1,20,18,5,3,1100,3,310,1,110
2025-05-03,9,6,4,14,2,1,21,18,4,3,150,3,110,1,130
2025-05-03,9,7,3,12,2,1,21,20,4,4,710,4,780,1,330
2025-05-03,9,8,3,14,2,1,22,20,2,2,150,2,100,1,100
2025-05-03,9,9,4,4,2,1,22,20,1,1,190,1,150,2,320
2025-05-03,9,10,4,6,2,1,23,20,1,1,120,1,210,2,220
2025-05-03,9,11,4,6,2,1,23,20,1,1,100,1,100,2,120
2025-05-03,9,12,4,6,2,1,24,20,1,1,110,1,100,5,350
2025-05-03,10,1,0,17,0,1,13,16,1,1,100,1,100,4,360
2025-05-03,10,2,3,6,3,1,13,16,2,2,650,2,100,1,100
2025-05-03,10,3,2,4,2,1,13,16,2,2,1140,2,240,1,100
2025-05-03,10,4,1,2,1,2,13,16,1,1,200,1,100,6,160
2025-05-03,10,5,1,4,1,2,14,16,1,1,130,1,120,6,350
2025-05-03,10,6,1,2,1,2,14,16,1,1,270,1,110,3,100
2025-05-03,10,7,1,2,1,1,14,17,2,2,1750,2,680,6,300
2025-05-03,10,8,2,2,2,1,14,17,3,3,120,3,130,4,240
2025-05-03,10,9,1,2,1,1,15,17,1,1,560,1,520,4,100
2025-05-03,10,10,3,2,3,1,14,17,5,3,150,3,130,6,160
2025-05-03,10,11,2,2,2,1,15,17,1,1,840,1,160,3,100
2025-05-03,10,12,1,4,1,1,14,18,1,1,130,1,110,3,130
2025-05-03,11,1,3,13,3,1,17,17,1,1,130,1,100,3,170
2025-05-03,11,2,2,13,2,1,17,18,3,3,240,3,170,1,150
2025-05-03,11,3,1,15,1,1,18,18,2,2,910,2,410,5,390
2025-05-03,11,4,1,15,1,1,19,18,2,2,830,2,330,1,120
2025-05-03,11,5,2,13,2,1,19,18,2,6,460,6,200,3,350
2025-05-03,11,6,2,11,2,1,20,18,1,1,310,1,300,4,140
2025-05-03,11,7,4,15,4,1,21,18,2,3,160,3,100,1,130
2025-05-03,11,8,1,13,1,1,21,18,1,1,110,1,130,2,310
2025-05-03,11,9,3,13,3,1,20,18,3,2,150,2,100,3,120
2025-05-03,11,10,4,15,4,1,20,18,4,3,590,3,180,4,500
2025-05-03,11,11,2,15,2,1,20,18,2,4,980,4,310,1,100
2025-05-03,11,12,2,13,2,1,20,18,1,1,110,1,100,5,200
2025-05-03,12,1,0,17,1,1,20,21,3,3,600,3,440,5,190
2025-05-03,12,2,2,7,1,1,20,21,1,1,180,1,120,2,100
2025-05-03,12,3,1,7,1,1,19,22,5,5,900,5,240,1,180
2025-05-03,12,4,2,13,1,1,20,22,1,1,190,1,130,6,290
2025-05-03,12,5,1,5,1,1,20,22,4,6,210,6,130,2,310
2025-05-03,12,6,0,17,1,1,20,22,1,1,140,1,140,4,210
2025-05-03,12,7,2,7,1,1,20,21,1,1,210,1,170,4,340
2025-05-03,12,8,3,5,1,1,19,21,1,1,110,1,110,5,350
2025-05-03,12,9,2,5,1,1,19,21,1,1,120,1,100,4,160
2025-05-03,12,10,0,17,1,1,19,21,1,1,100,1,100,2,200
2025-05-03,12,11,1,11,1,1,20,21,1,1,140,1,100,2,100
2025-05-03,12,12,2,7,1,1,19,21,1,1,140,1,100,2,200
2025-05-03,13,1,3,12,0,1,17.9,18.3,4,3,240,3,100,1,100
2025-05-03,13,2,4,12,0,1,18.1,18.5,4,5,380,5,320,1,120
2025-05-03,13,3,3,10,0,1,18.3,18.6,1,1,560,1,270,2,220
2025-05-03,13,4,3,14,0,1,19.2,18.8,3,2,280,2,120,3,700
2025-05-03,13,5,0,17,0,1,19.6,18.9,1,1,370,1,260,2,320
2025-05-03,13,6,4,12,0,1,20.6,18.9,1,1,100,1,100,4,190
2025-05-03,13,7,2,12,0,1,20.3,19.1,3,4,260,4,270,5,1250
2025-05-03,13,8,0,17,0,1,21,19.3,4,3,1420,3,170,2,100
2025-05-03,13,9,5,12,3,1,21,19.2,1,1,160,1,110,4,260
2025-05-03,13,10,6,12,4,1,21.1,19.3,3,3,1080,3,400,5,850
2025-05-03,13,11,5,14,3,1,20.3,19.3,1,1,140,1,100,3,160
2025-05-03,13,12,6,12,4,1,19.3,19.3,1,1,100,1,110,2,140
2025-05-03,16,1,3,11,3,1,16,15,1,1,190,1,130,5,150
2025-05-03,16,2,4,11,3,1,17,15,4,4,430,4,360,3,330
2025-05-03,16,3,2,11,3,1,17,15,1,1,250,1,110,2,130
2025-05-03,16,4,3,11,3,1,17,15,2,2,740,2,360,3,140
2025-05-03,16,5,4,11,3,1,17,15,4,3,480,3,100,1,100
2025-05-03,16,6,4,11,3,1,18,15,3,3,930,3,130,1,100
2025-05-03,16,7,4,11,3,1,18,15,3,3,3330,3,850,1,280
2025-05-03,16,8,3,11,3,1,18,15,1,1,150,1,120,4,190
2025-05-03,16,9,3,11,3,1,19,15,1,1,120,1,110,6,140
2025-05-03,16,10,2,11,3,1,19,15,1,1,140,1,140,3,690
2025-05-03,16,11,4,11,3,2,19,15,3,4,370,4,420,5,650
2025-05-03,16,12,3,15,3,2,18,15,2,2,7650,2,230,1,100
2025-05-03,17,1,2,7,2,1,13,15,1,1,160,1,100,2,230
2025-05-03,17,2,2,7,2,1,14,15,2,2,170,2,120,5,110
2025-05-03,17,3,1,7,1,1,15,15,1,1,150,1,100,3,160
2025-05-03,17,4,5,13,5,1,17,15,3,4,800,4,350,5,350
2025-05-03,17,5,5,13,5,1,18,15,1,1,110,1,100,3,110
2025-05-03,17,6,4,13,4,1,18,16,1,1,240,1,130,3,200
2025-05-03,17,7,5,13,5,1,20,16,3,4,770,4,330,5,170
2025-05-03,17,8,4,13,4,1,20,16,1,1,200,1,100,3,250
2025-05-03,17,9,2,13,2,1,19,16,2,2,200,2,130,3,170
2025-05-03,17,10,2,13,2,1,20,16,3,4,3600,4,2400,2,360
2025-05-03,17,11,3,13,3,1,21,16,4,3,750,3,160,1,100
2025-05-03,17,12,3,13,3,1,20,16,1,1,210,1,110,6,1340
2025-05-03,21,1,1,1,1,1,17,19,3,2,1350,2,490,1,100
2025-05-03,21,2,1,1,1,1,18,19,1,1,110,1,100,4,100
2025-05-03,21,3,3,15,3,1,19,19,4,6,1630,6,1350,1,170
2025-05-03,21,4,2,1,2,1,20,19,5,1,120,1,100,3,100
2025-05-03,21,5,2,1,2,1,21,19,4,3,510,3,650,6,690
2025-05-03,21,6,2,1,2,1,22,19,1,1,200,1,100,5,320
2025-05-03,21,7,2,1,2,1,23,19,1,1,190,1,210,4,250
2025-05-03,21,8,3,1,3,1,24,19,3,5,1070,5,410,2,130
2025-05-03,21,9,2,1,2,1,24,19,5,5,400,5,160,1,100
2025-05-03,21,10,5,3,5,1,25,19,2,2,630,2,180,4,240
2025-05-03,21,11,3,3,3,1,25,19,4,6,1060,6,510,2,170
2025-05-03,21,12,4,3,4,1,25,19,1,1,140,1,100,2,160
2025-05-03,22,1,5,4,5,1,24,18,1,1,110,1,100,2,120
2025-05-03,22,2,5,4,5,1,24,18,3,4,630,4,230,5,560
2025-05-03,22,3,5,4,5,1,24,18,3,3,180,3,170,4,510
2025-05-03,22,4,4,4,4,2,24,18,3,2,210,2,100,5,710
2025-05-03,22,5,4,4,4,1,24,18,5,3,450,3,160,5,260
2025-05-03,22,6,5,4,5,1,25,18,1,1,460,1,280,6,320
2025-05-03,22,7,5,4,5,2,24,18,5,4,260,4,100,1,100
2025-05-03,22,8,5,4,5,2,24,18,2,3,740,3,180,1,120
2025-05-03,22,9,5,4,5,2,23,18,1,1,150,1,100,4,160
2025-05-03,22,10,4,4,4,2,23,18,1,1,110,1,110,2,200
2025-05-03,22,11,5,4,5,2,22,18,1,1,160,1,120,6,170
2025-05-03,22,12,5,4,5,2,22,18,1,1,100,1,100,3,200
2025-05-03,23,1,6,12,6,1,18,20,1,1,110,1,110,2,180
2025-05-03,23,2,6,12,6,1,18,20,1,1,110,1,100,4,200
2025-05-03,23,3,6,12,6,1,19,20,5,5,190,5,100,3,400
2025-05-03,23,4,6,12,6,1,19,20,3,5,310,5,120,6,270
2025-05-03,23,5,6,12,6,1,20,20,1,1,130,1,100,4,120
2025-05-03,23,6,6,12,6,1,21,20,2,6,190,6,100,1,100
2025-05-03,23,7,7,12,7,1,21,20,3,3,180,3,140,4,230
2025-05-03,23,8,8,12,8,1,21,20,1,1,890,1,200,2,120
2025-05-03,23,9,8,12,8,1,22,20,1,1,390,1,300,4,330
2025-05-03,23,10,9,12,9,1,23,20,1,1,130,1,100,2,120
2025-05-03,23,11,8,12,8,1,23,20,3,4,860,4,360,1,130
2025-05-03,23,12,7,12,7,1,23,20,1,1,120,1,110,4,170
2025-05-03,24,1,3,5,2,2,21,19,3,3,760,3,240,2,230
2025-05-03,24,2,2,5,1,2,21,19,1,1,150,1,140,3,240
2025-05-03,24,3,3,5,2,2,21,19,1,1,110,1,100,4,100
2025-05-03,24,4,2,5,1,2,21,19,1,1,200,1,120,3,290
2025-05-03,24,5,5,5,4,2,21,19,4,5,1000,5,770,1,160
2025-05-03,24,6,6,5,5,3,21,19,2,4,440,4,160,1,100
2025-05-03,24,7,4,5,3,3,20,19,1,1,200,1,120,6,710
2025-05-03,24,8,3,5,2,3,20,19,1,1,260,1,100,3,510
2025-05-03,24,9,2,5,1,2,20,19,1,1,160,1,100,4,170
2025-05-03,24,10,2,5,1,2,19,19,5,2,270,2,100,5,200
2025-05-03,24,11,2,9,1,2,19,19,1,1,130,1,100,4,210
2025-05-03,24,12,2,9,1,2,18,19,1,1,120,1,110,2,110
2025-05-04,1,1,4,8,3,2,21,20,5,6,480,6,130,5,150
2025-05-04,1,2,3,8,2,2,20,20,4,3,100,3,100,1,100
2025-05-04,1,3,3,8,2,2,20,20,1,3,270,3,620,1,510
2025-05-04,1,4,3,8,2,2,20,20,3,3,2830,3,1650,4,1650
2025-05-04,1,5,3,6,2,2,19,20,4,4,490,4,190,2,100
2025-05-04,1,6,4,4,3,2,18,20,2,2,1950,2,880,4,650
2025-05-04,1,7,4,4,3,3,17,20,1,1,120,1,100,4,330
2025-05-04,1,8,4,4,3,2,16,20,1,1,150,1,100,5,110
2025-05-04,1,9,3,4,2,2,16,20,3,2,720,2,330,3,910
2025-05-04,1,10,5,2,4,2,16,20,3,5,310,5,250,1,170
2025-05-04,1,11,4,4,3,2,16,20,2,3,740,3,470,2,170
2025-05-04,1,12,2,4,1,2,16,20,1,3,150,3,130,1,100
2025-05-04,2,1,1,8,1,1,19,20,3,3,170,3,150,4,120
2025-05-04,2,2,2,10,2,1,20,20,4,6,690,6,240,4,170
2025-05-04,2,3,3,8,3,1,21,20,1,1,240,1,300,2,120
2025-05-04,2,4,3,8,2,1,20,20,5,4,1010,4,330,3,120
2025-05-04,2,5,4,8,3,1,21,20,3,4,260,4,120,1,100
2025-05-04,2,6,5,8,3,1,21,20,5,3,360,3,100,1,110
2025-05-04,2,7,6,12,4,1,22,20,1,1,120,1,100,4,380
2025-05-04,2,8,6,10,4,1,22,20,1,1,160,1,140,2,320
2025-05-04,2,9,7,12,5,1,22,20,1,1,160,1,120,2,520
2025-05-04,2,10,7,12,5,2,22,21,4,5,430,5,280,2,280
2025-05-04,2,11,8,12,5,2,20,20,4,3,760,3,200,6,360
2025-05-04,2,12,8,12,5,2,19,20,3,4,730,4,570,6,290
2025-05-04,4,1,3,13,3,1,25,18,1,1,520,1,230,3,170
2025-05-04,4,2,3,13,3,1,24,18,1,1,120,1,100,2,170
2025-05-04,4,3,1,5,3,1,25,18,2,2,440,2,160,1,190
2025-05-04,4,4,3,3,3,1,25,18,3,3,490,3,170,6,250
2025-05-04,4,5,4,3,3,2,24,18,4,3,230,3,160,2,150
2025-05-04,4,6,3,3,3,2,24,18,2,2,680,2,340,1,260
2025-05-04,4,7,4,5,3,2,25,18,5,1,530,1,130,2,120
2025-05-04,4,8,3,5,3,1,23,18,6,3,310,3,150,4,100
2025-05-04,4,9,3,5,3,1,23,18,1,1,430,1,140,2,360
2025-05-04,4,10,1,15,3,1,21,18,4,3,930,3,380,1,180
2025-05-04,4,11,1,15,3,1,20,18,1,1,110,1,120,4,550
2025-05-04,4,12,3,15,3,1,19,18,3,4,440,4,150,1,150
2025-05-04,6,1,5,3,3,1,22,18,1,1,210,1,100,5,110
2025-05-04,6,2,4,3,2,1,23,18,3,2,210,2,120,5,100
2025-05-04,6,3,4,3,2,1,22,18,1,1,150,1,100,2,150
2025-05-04,6,4,4,3,2,1,22,18,2,4,410,4,160,3,100
2025-05-04,6,5,3,1,2,1,22,18,5,5,620,5,150,1,100
2025-05-04,6,6,3,3,2,1,23,18,4,4,130,4,120,1,100
2025-05-04,6,7,3,1,2,1,23,19,1,1,230,1,120,3,220
2025-05-04,6,8,3,1,2,1,23,18,1,1,160,1,100,4,100
2025-05-04,6,9,5,3,3,1,22,18,2,2,120,2,130,5,370
2025-05-04,6,10,4,3,2,1,22,18,1,1,100,1,100,6,750
2025-05-04,6,11,4,3,2,1,21,19,1,1,150,1,100,3,100
2025-05-04,6,12,3,3,2,1,22,19,1,1,120,1,100,4,170
2025-05-04,7,1,4,1,2,1,20,14,1,1,120,1,100,4,100
2025-05-04,7,2,4,1,2,1,20,14,5,1,120,1,100,2,250
2025-05-04,7,3,4,1,2,1,20,14,2,2,1150,2,170,1,100
2025-05-04,7,4,4,1,2,1,20,14,1,1,100,1,100,3,100
2025-05-04,7,5,4,1,2,1,20,14,3,4,910,4,500,5,340
2025-05-04,7,6,4,1,2,1,20,14,1,1,120,1,100,3,300
2025-05-04,7,7,4,1,2,1,18,14,3,3,620,3,270,4,170
2025-05-04,7,8,4,1,2,1,17,14,4,4,1330,4,150,1,100
2025-05-04,7,9,4,1,2,1,17,14,1,1,100,1,110,2,140
2025-05-04,7,10,3,1,1,1,17,14,1,1,140,1,100,4,350
2025-05-04,7,11,4,1,2,1,16,14,1,1,100,1,100,2,160
2025-05-04,7,12,4,1,2,1,16,14,1,1,120,1,100,5,230
2025-05-04,8,1,3,15,1,1,19,18,1,1,100,1,100,4,140
2025-05-04,8,2,3,15,1,1,20,19,1,1,130,1,150,3,570
2025-05-04,8,3,2,1,1,1,20,19,1,1,110,1,170,4,230
2025-05-04,8,4,3,1,1,1,20,19,2,4,200,4,160,5,350
2025-05-04,8,5,3,1,1,1,20,19,1,1,230,1,250,5,250
2025-05-04,8,6,3,1,1,1,20,19,1,1,140,1,180,4,260
2025-05-04,8,7,3,1,1,1,20,19,1,1,520,1,230,4,260
2025-05-04,8,8,3,1,1,1,20,20,1,1,230,1,130,4,260
2025-05-04,8,9,3,1,1,1,20,20,4,3,520,3,220,6,1230
2025-05-04,8,10,3,1,1,1,20,20,1,1,120,1,100,3,100
2025-05-04,8,11,3,1,1,1,20,20,1,1,100,1,100,4,130
2025-05-04,8,12,3,1,1,1,20,20,2,2,2130,2,390,4,230
2025-05-04,9,1,1,6,1,1,19,19,1,1,110,1,100,5,130
2025-05-04,9,2,1,6,1,1,20,19,4,3,380,3,130,4,420
2025-05-04,9,3,5,14,3,1,20,19,3,2,160,2,110,6,900
2025-05-04,9,4,6,12,5,1,21,19,3,2,330,2,110,4,120
2025-05-04,9,5,6,14,5,1,21,19,1,1,130,1,100,4,180
2025-05-04,9,6,5,12,3,1,21,19,1,1,640,1,160,2,100
2025-05-04,9,7,5,14,3,1,22,20,1,1,470,1,180,4,100
2025-05-04,9,8,5,14,3,1,22,20,1,1,180,1,120,5,400
2025-05-04,9,9,5,14,3,1,22,20,2,2,310,2,100,1,100
2025-05-04,9,10,6,14,5,1,21,20,4,5,1130,5,240,1,120
2025-05-04,9,11,6,14,5,1,21,20,1,1,150,1,100,3,100
2025-05-04,9,12,5,14,3,1,21,20,4,3,2210,3,890,4,1430
2025-05-04,10,1,1,2,1,1,15,17,1,1,110,1,100,2,170
2025-05-04,10,2,1,2,1,1,15,17,1,1,160,1,110,2,110
2025-05-04,10,3,2,2,2,1,15,17,1,1,110,1,100,2,210
2025-05-04,10,4,4,2,4,1,15,17,4,5,430,5,200,6,1510
2025-05-04,10,5,3,2,3,1,15,17,3,4,320,4,130,1,130
2025-05-04,10,6,3,2,3,1,16,17,4,5,5360,5,500,1,210
2025-05-04,10,7,2,2,2,1,16,17,1,1,250,1,290,4,320
2025-05-04,10,8,1,2,1,1,15,18,2,3,670,3,260,5,130
2025-05-04,10,9,3,2,3,1,16,18,1,1,550,1,200,3,130
2025-05-04,10,10,4,2,4,1,16,18,2,2,110,2,100,1,100
2025-05-04,10,11,4,2,4,1,16,18,2,2,360,2,200,1,120
2025-05-04,10,12,4,2,4,1,16,18,1,1,100,1,100,2,190
2025-05-04,11,1,1,7,1,1,19,18,1,1,100,1,100,3,120
2025-05-04,11,2,5,7,5,1,17,19,6,4,280,4,290,6,240
2025-05-04,11,3,4,7,4,1,17,18,3,2,220,2,100,6,210
2025-05-04,11,4,4,7,5,1,17,18,3,2,200,2,100,4,100
2025-05-04,11,5,4,7,4,1,17,18,2,4,250,4,120,2,230
2025-05-04,11,6,4,7,5,1,17,18,2,2,220,2,240,1,490
2025-05-04,11,7,3,7,5,1,17,18,4,3,580,3,160,2,120
2025-05-04,11,8,4,5,5,1,19,18,2,3,120,3,100,2,100
2025-05-04,11,9,3,3,5,1,19,18,1,1,100,1,100,2,100
2025-05-04,11,10,4,3,5,1,19,18,1,1,110,1,100,4,300
2025-05-04,11,11,3,5,5,1,18,18,4,4,250,4,120,3,190
2025-05-04,11,12,2,5,5,1,18,18,1,1,110,1,100,3,170
2025-05-04,12,1,3,13,1,1,20,22,3,2,180,2,190,4,110
2025-05-04,12,2,3,11,1,1,20,22,4,3,590,3,170,1,110
2025-05-04,12,3,0,17,1,1,20,22,6,4,930,4,190,1,100
2025-05-04,12,4,2,11,1,1,20,22,1,1,310,1,100,3,130
2025-05-04,12,5,0,17,1,1,20,22,1,1,120,1,110,3,190
2025-05-04,12,6,1,13,1,1,19,22,1,1,140,1,130,4,150
2025-05-04,12,7,0,17,1,1,19,22,1,1,110,1,100,2,110
2025-05-04,12,8,1,11,1,1,19,22,1,1,130,1,110,3,160
2025-05-04,12,9,0,17,1,1,19,22,3,3,150,3,130,4,430
2025-05-04,12,10,3,5,1,1,19,22,1,1,130,1,100,2,110
2025-05-04,12,11,0,17,1,1,18,22,1,1,130,1,100,2,110
2025-05-04,12,12,0,17,1,1,18,22,1,1,180,1,110,5,480
2025-05-04,13,1,5,12,3,1,18.8,19.1,5,3,240,3,100,1,100
2025-05-04,13,2,5,12,3,1,20.4,19.1,2,2,150,2,120,1,150
2025-05-04,13,3,8,12,6,1,19.8,19.2,2,2,180,2,100,3,130
2025-05-04,13,4,9,12,7,1,19.9,19.3,1,1,150,1,100,3,100
2025-05-04,13,5,6,12,4,1,19.6,19.4,3,5,1170,5,860,1,150
2025-05-04,13,6,6,12,4,1,20,19.5,1,1,160,1,110,6,170
2025-05-04,13,7,9,14,7,1,20.2,19.6,3,2,180,2,180,3,150
2025-05-04,13,8,6,12,4,1,19.8,19.6,1,1,290,1,100,2,210
2025-05-04,13,9,4,12,0,1,19.4,19.6,3,3,660,3,100,6,250
2025-05-04,13,10,7,14,5,1,21.5,19.7,1,1,210,1,100,2,130
2025-05-04,13,11,5,4,3,1,22.6,19.8,1,1,110,1,100,6,290
2025-05-04,13,12,0,17,0,1,22.7,19.8,1,1,160,1,100,2,120
2025-05-04,15,1,4,9,4,1,20,15,6,3,130,3,120,5,170
2025-05-04,15,2,4,9,4,1,20,15,3,5,620,5,290,1,210
2025-05-04,15,3,4,9,4,1,20,15,5,2,200,2,170,1,150
2025-05-04,15,4,4,9,4,1,20,15,2,2,580,2,290,1,140
2025-05-04,15,5,4,9,4,1,20,15,5,4,200,4,170,1,130
2025-05-04,15,6,4,9,4,1,20,15,2,4,520,4,200,2,310
2025-05-04,15,7,4,9,4,1,19,15,2,2,590,2,250,5,380
2025-05-04,15,8,4,9,4,1,18,15,1,1,130,1,100,3,150
2025-05-04,15,9,4,9,4,1,18,15,2,2,280,2,110,1,100
2025-05-04,15,10,3,9,3,1,18,15,4,3,330,3,110,1,100
2025-05-04,15,11,3,9,3,1,18,15,1,1,100,1,110,4,620
2025-05-04,15,12,1,9,1,1,17,15,3,3,1380,3,280,6,290
2025-05-04,16,1,2,3,3,1,18,16,2,4,4380,4,520,6,520
2025-05-04,16,2,2,15,3,1,18,16,2,2,450,2,270,1,100
2025-05-04,16,3,6,15,5,1,19,16,2,2,720,2,170,1,120
2025-05-04,16,4,3,11,3,1,19,16,1,1,410,1,110,4,120
2025-05-04,16,5,4,11,3,1,19,16,4,4,410,4,180,1,110
2025-05-04,16,6,4,15,3,1,19,16,3,5,170,5,140,4,450
2025-05-04,16,7,3,3,3,1,19,16,1,1,1080,1,310,4,560
2025-05-04,16,8,3,11,3,1,20,16,5,1,220,1,120,2,170
2025-05-04,16,9,5,11,5,1,20,16,1,1,150,1,110,6,300
2025-05-04,16,10,6,11,5,1,20,16,3,2,300,2,190,4,480
2025-05-04,16,11,5,11,5,1,20,16,1,1,100,1,100,4,130
2025-05-04,16,12,2,11,3,1,20,16,1,1,200,1,100,4,110
2025-05-04,17,1,3,7,3,1,16,15,4,4,430,4,210,1,100
2025-05-04,17,2,2,7,2,1,16,16,5,3,1730,3,250,4,130
2025-05-04,17,3,1,7,1,1,17,16,2,6,290,6,140,1,150
2025-05-04,17,4,1,11,1,1,17,16,4,3,400,3,240,1,150
2025-05-04,17,5,1,7,1,1,17,16,1,1,110,1,100,3,690
2025-05-04,17,6,3,1,3,1,18,16,5,2,540,2,740,4,4080
2025-05-04,17,7,5,15,5,1,20,16,2,4,310,4,160,2,710
2025-05-04,17,8,3,7,3,1,18,16,1,1,160,1,160,2,230
2025-05-04,17,9,3,7,3,1,19,16,1,1,100,1,100,4,200
2025-05-04,17,10,6,5,6,1,20,17,2,2,270,2,150,1,100
2025-05-04,17,11,5,13,5,1,19,17,3,3,370,3,280,4,380
2025-05-04,17,12,3,13,3,1,18,17,1,1,130,1,100,2,130
2025-05-04,20,1,2,2,2,1,18,17,1,1,220,1,140,3,190
2025-05-04,20,2,2,2,2,1,18,17,1,1,110,1,100,4,230
2025-05-04,20,3,2,2,2,1,18,17,5,6,450,6,200,1,150
2025-05-04,20,4,2,2,2,1,17,17,3,2,610,2,210,3,100
2025-05-04,20,5,2,2,2,1,17,17,1,1,210,1,100,2,180
2025-05-04,20,6,2,2,2,1,16,17,3,5,280,5,170,2,120
2025-05-04,20,7,2,2,2,1,16,17,1,1,150,1,110,3,220
2025-05-04,20,8,2,2,2,1,15,17,3,3,1840,3,210,2,160
2025-05-04,20,9,1,2,1,1,15,17,3,3,480,3,140,4,320
2025-05-04,20,10,2,2,2,1,14,17,3,2,720,2,290,3,1250
2025-05-04,20,11,2,2,2,1,14,17,1,1,140,1,100,3,190
2025-05-04,20,12,2,2,2,1,14,17,1,1,200,1,100,2,100
2025-05-04,21,1,5,7,5,1,16,19,3,4,800,4,730,5,1450
2025-05-04,21,2,4,7,4,1,16,19,1,1,140,1,100,3,160
2025-05-04,21,3,5,7,5,1,16,19,1,1,100,1,100,2,330
2025-05-04,21,4,5,7,5,1,16,19,1,1,100,1,100,3,110
2025-05-04,21,5,5,7,5,1,17,19,1,1,130,1,120,3,190
2025-05-04,21,6,5,7,5,1,16,19,2,3,310,3,100,1,110
2025-05-04,21,7,5,7,5,1,17,19,1,1,130,1,110,3,210
2025-05-04,21,8,4,7,4,1,17,19,5,4,1210,4,820,6,390
2025-05-04,21,9,4,9,4,1,17,19,1,1,270,1,100,3,150
2025-05-04,21,10,2,9,2,1,17,19,4,4,320,4,780,1,190
2025-05-04,21,11,4,7,4,1,17,19,1,1,110,1,100,4,190
2025-05-04,21,12,3,7,3,1,17,19,4,3,460,3,100,1,100
2025-05-04,22,1,3,12,3,1,16,17,1,1,100,1,100,5,430
2025-05-04,22,2,3,12,3,1,16,17,3,2,370,2,190,4,160
2025-05-04,22,3,3,8,3,1,16,17,4,3,220,3,100,1,100
2025-05-04,22,4,3,8,3,1,16,17,2,2,160,2,270,1,230
2025-05-04,22,5,2,10,2,1,17,17,1,1,370,1,170,3,100
2025-05-04,22,6,3,10,3,1,17,17,1,1,210,1,100,2,100
2025-05-04,22,7,3,10,3,1,17,17,1,1,220,1,230,2,200
2025-05-04,22,8,3,10,3,1,17,17,5,1,100,1,100,2,100
2025-05-04,22,9,3,10,3,1,17,17,1,1,110,1,100,5,250
2025-05-04,22,10,3,10,3,1,17,17,1,1,120,1,110,3,300
2025-05-04,22,11,3,10,3,1,17,17,1,1,100,1,100,2,210
2025-05-04,22,12,3,10,3,1,17,17,3,1,150,1,100,2,120
2025-05-04,23,1,2,4,2,1,17,20,3,2,190,2,130,5,330
2025-05-04,23,2,3,4,3,1,18,20,4,3,290,3,150,1,150
2025-05-04,23,3,3,4,3,1,18,20,4,4,1110,4,550,2,310
2025-05-04,23,4,4,4,4,1,18,20,3,3,780,3,340,4,210
2025-05-04,23,5,4,4,4,1,18,20,1,1,120,1,110,3,180
2025-05-04,23,6,3,4,3,1,18,20,4,6,380,6,100,1,110
2025-05-04,23,7,4,4,4,1,18,20,1,1,100,1,140,5,1290
2025-05-04,23,8,4,4,4,1,18,20,2,2,270,2,150,1,100
2025-05-04,23,9,4,4,4,1,18,20,1,1,330,1,100,6,110
2025-05-04,23,10,4,4,4,1,18,20,5,2,620,2,120,1,100
2025-05-04,23,11,5,4,5,1,18,20,1,1,140,1,100,5,170
2025-05-04,23,12,5,4,5,1,19,20,1,1,140,1,100,4,110
2025-05-05,1,1,4,12,3,1,20,19,1,1,110,1,210,2,240
2025-05-05,1,2,4,10,3,1,20,19,1,1,240,1,100,3,100
2025-05-05,1,3,4,10,3,1,20,19,1,1,120,1,180,3,170
2025-05-05,1,4,4,12,3,1,20,19,1,1,190,1,110,4,140
2025-05-05,1,5,5,10,4,1,20,19,4,5,700,5,380,4,200
2025-05-05,1,6,5,10,4,1,19,19,1,1,110,1,110,3,120
2025-05-05,1,7,5,10,4,1,19,19,4,5,2830,5,660,2,310
2025-05-05,1,8,3,10,2,1,18,19,1,1,130,1,110,2,190
2025-05-05,1,9,3,10,2,2,18,19,1,1,150,1,100,2,100
2025-05-05,1,10,3,10,2,2,18,19,1,1,120,1,110,3,360
2025-05-05,1,11,1,10,1,2,18,19,1,1,100,1,100,3,130
2025-05-05,1,12,0,17,0,2,17,19,1,1,200,1,100,3,120
