racer_id,wind_band,races,wins,win_rate,low_sample
4473,6+,20,5,0.25,0
4474,0-1,59,12,0.2034,0
4474,2-3,130,17,0.1308,0
4474,4-5,61,9,0.1475,0
4474,6+,27,2,0.0741,0
4475,0-1,73,15,0.2055,0
4475,2-3,173,32,0.185,0
4475,4-5,96,17,0.1771,0
4475,6+,35,7,0.2,0
4477,0-1,92,16,0.1739,0
4477,2-3,158,44,0.2785,0
4477,4-5,65,21,0.3231,0
4477,6+,29,4,0.1379,0
4478,0-1,104,22,0.2115,0
4478,2-3,127,31,0.2441,0
4478,4-5,77,19,0.2468,0
4478,6+,24,4,0.1667,0
4479,0-1,44,2,0.0455,0
4479,2-3,101,8,0.0792,0
4479,4-5,38,3,0.0789,0
4479,6+,16,0,0.0,0
4482,0-1,84,23,0.2738,0
4482,2-3,164,53,0.3232,0
4482,4-5,73,17,0.2329,0
4482,6+,19,4,0.2105,0
4483,0-1,94,38,0.4043,0
4483,2-3,150,46,0.3067,0
4483,4-5,91,26,0.2857,0
4483,6+,26,6,0.2308,0
4484,0-1,68,7,0.1029,0
4484,2-3,139,15,0.1079,0
4484,4-5,54,2,0.037,0
4484,6+,11,4,0.3636,0
4485,0-1,76,11,0.1447,0
4485,2-3,155,25,0.1613,0
4485,4-5,73,7,0.0959,0
4485,6+,18,5,0.2778,0
4486,0-1,80,10,0.125,0
4486,2-3,136,20,0.1471,0
4486,4-5,58,15,0.2586,0
4486,6+,25,7,0.28,0
4487,0-1,64,8,0.125,0
4487,2-3,151,17,0.1126,0
4487,4-5,60,4,0.0667,0
4487,6+,25,2,0.08,0
4488,0-1,92,32,0.3478,0
4488,2-3,135,34,0.2519,0
4488,4-5,61,13,0.2131,0
4488,6+,20,3,0.15,0
4489,0-1,105,18,0.1714,0
4489,2-3,119,19,0.1597,0
4489,4-5,62,7,0.1129,0
4489,6+,15,3,0.2,0
4491,0-1,72,1,0.0139,0
4491,2-3,119,10,0.084,0
4491,4-5,66,9,0.1364,0
4491,6+,26,2,0.0769,0
4492,0-1,39,14,0.359,0
4492,2-3,39,11,0.2821,0
4492,4-5,16,3,0.1875,0
4492,6+,8,2,0.25,1
4494,0-1,83,19,0.2289,0
4494,2-3,135,24,0.1778,0
4494,4-5,66,20,0.303,0
4494,6+,28,8,0.2857,0
4495,0-1,62,10,0.1613,0
4495,2-3,106,27,0.2547,0
4495,4-5,57,12,0.2105,0
4495,6+,17,4,0.2353,0
4496,0-1,91,28,0.3077,0
4496,2-3,166,43,0.259,0
4496,4-5,60,11,0.1833,0
4496,6+,24,11,0.4583,0
4497,0-1,92,25,0.2717,0
4497,2-3,124,39,0.3145,0
4497,4-5,62,21,0.3387,0
4497,6+,22,8,0.3636,0
4498,0-1,44,4,0.0909,0
4498,2-3,98,17,0.1735,0
4498,4-5,49,7,0.1429,0
4498,6+,5,0,0.0,1
4499,0-1,59,10,0.1695,0
4499,2-3,89,12,0.1348,0
4499,4-5,45,11,0.2444,0
4499,6+,22,4,0.1818,0
4500,0-1,66,18,0.2727,0
4500,2-3,165,55,0.3333,0
4500,4-5,85,40,0.4706,0
4500,6+,35,13,0.3714,0
4501,0-1,96,20,0.2083,0
4501,2-3,180,28,0.1556,0
4501,4-5,61,13,0.2131,0
4501,6+,19,5,0.2632,0
4502,0-1,81,27,0.3333,0
4502,2-3,168,52,0.3095,0
4502,4-5,90,28,0.3111,0
4502,6+,12,1,0.0833,0
4503,0-1,87,28,0.3218,0
4503,2-3,157,44,0.2803,0
4503,4-5,102,42,0.4118,0
4503,6+,37,12,0.3243,0
4504,0-1,80,21,0.2625,0
4504,2-3,178,37,0.2079,0
4504,4-5,72,17,0.2361,0
4504,6+,36,9,0.25,0
4505,0-1,86,22,0.2558,0
4505,2-3,143,37,0.2587,0
4505,4-5,73,16,0.2192,0
4505,6+,29,8,0.2759,0
4506,0-1,72,20,0.2778,0
4506,2-3,162,38,0.2346,0
4506,4-5,75,19,0.2533,0
4506,6+,25,4,0.16,0
4508,0-1,70,11,0.1571,0
4508,2-3,104,14,0.1346,0
4508,4-5,39,6,0.1538,0
4508,6+,23,2,0.087,0
4509,0-1,82,12,0.1463,0
4509,2-3,133,23,0.1729,0
4509,4-5,82,18,0.2195,0
4509,6+,17,3,0.1765,0
4510,0-1,20,0,0.0,0
4510,2-3,79,2,0.0253,0
4510,4-5,32,1,0.0312,0
4510,6+,7,0,0.0,1
4511,0-1,79,8,0.1013,0
4511,2-3,126,11,0.0873,0
4511,4-5,65,3,0.0462,0
4511,6+,16,1,0.0625,0
4512,0-1,90,32,0.3556,0
4512,2-3,211,63,0.2986,0
4512,4-5,88,26,0.2955,0
4512,6+,28,10,0.3571,0
4513,0-1,59,13,0.2203,0
4513,2-3,158,28,0.1772,0
4513,4-5,86,21,0.2442,0
4513,6+,12,3,0.25,0
4514,0-1,123,41,0.3333,0
4514,2-3,169,48,0.284,0
4514,4-5,66,18,0.2727,0
4514,6+,21,7,0.3333,0
4515,0-1,92,19,0.2065,0
4515,2-3,159,35,0.2201,0
4515,4-5,99,21,0.2121,0
4515,6+,32,6,0.1875,0
4516,0-1,86,15,0.1744,0
4516,2-3,163,42,0.2577,0
4516,4-5,88,22,0.25,0
4516,6+,15,5,0.3333,0
4518,0-1,83,26,0.3133,0
4518,2-3,144,43,0.2986,0
4518,4-5,66,18,0.2727,0
4518,6+,22,6,0.2727,0
4519,0-1,46,10,0.2174,0
4519,2-3,94,16,0.1702,0
4519,4-5,32,9,0.2812,0
4519,6+,21,7,0.3333,0
4520,0-1,80,16,0.2,0
4520,2-3,143,28,0.1958,0
4520,4-5,63,10,0.1587,0
4520,6+,11,3,0.2727,0
4521,0-1,74,15,0.2027,0
4521,2-3,125,24,0.192,0
4521,4-5,73,13,0.1781,0
4521,6+,30,3,0.1,0
4522,0-1,73,25,0.3425,0
4522,2-3,161,39,0.2422,0
4522,4-5,63,12,0.1905,0
4522,6+,28,5,0.1786,0
4523,0-1,83,15,0.1807,0
4523,2-3,121,21,0.1736,0
4523,4-5,60,7,0.1167,0
4523,6+,22,1,0.0455,0
4524,0-1,88,17,0.1932,0
4524,2-3,143,37,0.2587,0
4524,4-5,74,17,0.2297,0
4524,6+,32,12,0.375,0
4525,0-1,54,5,0.0926,0
4525,2-3,108,9,0.0833,0
4525,4-5,56,9,0.1607,0
4525,6+,11,1,0.0909,0
4526,0-1,79,20,0.2532,0
4526,2-3,127,24,0.189,0
4526,4-5,52,9,0.1731,0
4526,6+,24,4,0.1667,0
4527,0-1,51,1,0.0196,0
4527,2-3,136,18,0.1324,0
4527,4-5,47,2,0.0426,0
4527,6+,18,1,0.0556,0
4528,0-1,93,27,0.2903,0
4528,2-3,142,49,0.3451,0
4528,4-5,62,16,0.2581,0
4528,6+,26,6,0.2308,0
4529,0-1,47,11,0.234,0
4529,2-3,158,28,0.1772,0
4529,4-5,84,16,0.1905,0
4529,6+,23,7,0.3043,0
4530,0-1,73,29,0.3973,0
4530,2-3,159,58,0.3648,0
4530,4-5,80,22,0.275,0
4530,6+,22,4,0.1818,0
4531,0-1,75,14,0.1867,0
4531,2-3,159,31,0.195,0
4531,4-5,102,27,0.2647,0
4531,6+,29,6,0.2069,0
4532,0-1,101,19,0.1881,0
4532,2-3,121,40,0.3306,0
4532,4-5,67,26,0.3881,0
4532,6+,36,12,0.3333,0
4533,0-1,75,9,0.12,0
4533,2-3,94,12,0.1277,0
4533,4-5,38,4,0.1053,0
4533,6+,7,0,0.0,1
4534,0-1,43,1,0.0233,0
4534,2-3,82,7,0.0854,0
4534,4-5,53,3,0.0566,0
4534,6+,10,0,0.0,0
4535,0-1,62,13,0.2097,0
4535,2-3,123,39,0.3171,0
4535,4-5,53,15,0.283,0
4535,6+,16,4,0.25,0
4536,0-1,72,13,0.1806,0
4536,2-3,175,36,0.2057,0
4536,4-5,69,14,0.2029,0
4536,6+,21,4,0.1905,0
4537,0-1,107,28,0.2617,0
4537,2-3,169,49,0.2899,0
4537,4-5,73,26,0.3562,0
4537,6+,17,5,0.2941,0
4538,0-1,83,28,0.3373,0
4538,2-3,131,42,0.3206,0
4538,4-5,47,13,0.2766,0
4538,6+,25,5,0.2,0
4539,0-1,90,20,0.2222,0
4539,2-3,177,45,0.2542,0
4539,4-5,60,10,0.1667,0
4539,6+,30,12,0.4,0
4540,0-1,84,12,0.1429,0
4540,2-3,139,28,0.2014,0
4540,4-5,52,7,0.1346,0
4540,6+,23,3,0.1304,0
4543,0-1,85,19,0.2235,0
4543,2-3,142,38,0.2676,0
4543,4-5,95,27,0.2842,0
4543,6+,37,10,0.2703,0
4544,0-1,90,40,0.4444,0
4544,2-3,187,71,0.3797,0
4544,4-5,73,30,0.411,0
4544,6+,40,22,0.55,0
4545,0-1,93,33,0.3548,0
4545,2-3,145,46,0.3172,0
4545,4-5,77,26,0.3377,0
4545,6+,25,6,0.24,0
4546,0-1,68,15,0.2206,0
4546,2-3,126,34,0.2698,0
4546,4-5,52,8,0.1538,0
4546,6+,25,7,0.28,0
4547,0-1,125,31,0.248,0
4547,2-3,133,24,0.1805,0
4547,4-5,64,16,0.25,0
4547,6+,26,7,0.2692,0
4548,0-1,51,0,0.0,0
4548,2-3,63,1,0.0159,0
4548,4-5,25,3,0.12,0
4548,6+,9,2,0.2222,1
4549,0-1,92,13,0.1413,0
4549,2-3,123,22,0.1789,0
4549,4-5,65,11,0.1692,0
4549,6+,12,2,0.1667,0
4550,0-1,82,7,0.0854,0
4550,2-3,156,22,0.141,0
4550,4-5,48,10,0.2083,0
4550,6+,16,2,0.125,0
4551,0-1,77,20,0.2597,0
4551,2-3,181,30,0.1657,0
4551,4-5,72,8,0.1111,0
4551,6+,20,2,0.1,0
4552,0-1,80,14,0.175,0
4552,2-3,114,18,0.1579,0
4552,4-5,75,14,0.1867,0
4552,6+,27,5,0.1852,0
4553,0-1,76,10,0.1316,0
4553,2-3,129,35,0.2713,0
4553,4-5,78,12,0.1538,0
4553,6+,21,5,0.2381,0
4555,0-1,79,13,0.1646,0
4555,2-3,141,21,0.1489,0
4555,4-5,66,6,0.0909,0
4555,6+,15,0,0.0,0
4556,0-1,73,22,0.3014,0
4556,2-3,129,41,0.3178,0
4556,4-5,69,22,0.3188,0
4556,6+,12,2,0.1667,0
4557,0-1,73,6,0.0822,0
4557,2-3,140,12,0.0857,0
4557,4-5,43,5,0.1163,0
4557,6+,13,0,0.0,0
4558,0-1,50,4,0.08,0
4558,2-3,130,9,0.0692,0
4558,4-5,52,3,0.0577,0
4558,6+,3,1,0.3333,1
4560,0-1,88,19,0.2159,0
4560,2-3,113,22,0.1947,0
4560,4-5,60,10,0.1667,0
4560,6+,25,6,0.24,0
4561,0-1,95,25,0.2632,0
4561,2-3,144,47,0.3264,0
4561,4-5,59,15,0.2542,0
4561,6+,14,3,0.2143,0
4562,0-1,73,3,0.0411,0
4562,2-3,166,8,0.0482,0
4562,4-5,72,4,0.0556,0
4562,6+,20,4,0.2,0
4563,0-1,48,4,0.0833,0
4563,2-3,128,12,0.0938,0
4563,4-5,65,11,0.1692,0
4563,6+,23,3,0.1304,0
4564,0-1,59,3,0.0508,0
4564,2-3,131,9,0.0687,0
4564,4-5,77,4,0.0519,0
4564,6+,20,2,0.1,0
4565,0-1,72,2,0.0278,0
4565,2-3,141,15,0.1064,0
4565,4-5,57,4,0.0702,0
4565,6+,24,2,0.0833,0
4566,0-1,90,25,0.2778,0
4566,2-3,148,34,0.2297,0
4566,4-5,67,14,0.209,0
4566,6+,23,4,0.1739,0
4567,0-1,40,2,0.05,0
4567,2-3,118,6,0.0508,0
4567,4-5,52,3,0.0577,0
4567,6+,12,1,0.0833,0
4568,0-1,84,14,0.1667,0
4568,2-3,111,21,0.1892,0
4568,4-5,83,17,0.2048,0
4568,6+,28,8,0.2857,0
4569,0-1,48,6,0.125,0
4569,2-3,86,12,0.1395,0
4569,4-5,29,4,0.1379,0
4569,6+,8,1,0.125,1
4570,0-1,91,20,0.2198,0
4570,2-3,154,35,0.2273,0
4570,4-5,88,24,0.2727,0
4570,6+,21,3,0.1429,0
4571,0-1,83,29,0.3494,0
4571,2-3,131,55,0.4198,0
4571,4-5,66,18,0.2727,0
4571,6+,21,3,0.1429,0
4572,0-1,102,10,0.098,0
4572,2-3,124,26,0.2097,0
4572,4-5,44,10,0.2273,0
4572,6+,19,1,0.0526,0
4573,0-1,95,27,0.2842,0
4573,2-3,136,28,0.2059,0
4573,4-5,65,21,0.3231,0
4573,6+,19,3,0.1579,0
4574,0-1,70,9,0.1286,0
4574,2-3,167,23,0.1377,0
4574,4-5,64,6,0.0938,0
4574,6+,29,4,0.1379,0
4575,0-1,81,16,0.1975,0
4575,2-3,96,20,0.2083,0
4575,4-5,87,24,0.2759,0
4575,6+,26,5,0.1923,0
4578,0-1,83,16,0.1928,0
4578,2-3,156,41,0.2628,0
4578,4-5,79,16,0.2025,0
4578,6+,9,2,0.2222,1
4579,0-1,81,16,0.1975,0
4579,2-3,150,37,0.2467,0
4579,4-5,79,14,0.1772,0
4579,6+,36,13,0.3611,0
4580,0-1,70,15,0.2143,0
4580,2-3,152,27,0.1776,0
4580,4-5,58,12,0.2069,0
4580,6+,12,3,0.25,0
4581,0-1,88,21,0.2386,0
4581,2-3,164,43,0.2622,0
4581,4-5,92,23,0.25,0
4581,6+,30,5,0.1667,0
4583,0-1,80,11,0.1375,0
4583,2-3,169,26,0.1538,0
4583,4-5,71,9,0.1268,0
4583,6+,44,8,0.1818,0
4584,0-1,91,21,0.2308,0
4584,2-3,175,53,0.3029,0
4584,4-5,54,12,0.2222,0
4584,6+,11,3,0.2727,0
4586,0-1,98,27,0.2755,0
4586,2-3,154,40,0.2597,0
4586,4-5,72,14,0.1944,0
4586,6+,18,3,0.1667,0
4587,0-1,83,22,0.2651,0
4587,2-3,142,36,0.2535,0
4587,4-5,57,9,0.1579,0
4587,6+,30,7,0.2333,0
4588,0-1,78,19,0.2436,0
4588,2-3,189,32,0.1693,0
4588,4-5,80,21,0.2625,0
4588,6+,33,7,0.2121,0
4589,0-1,63,15,0.2381,0
4589,2-3,125,18,0.144,0
4589,4-5,45,11,0.2444,0
4589,6+,11,2,0.1818,0
4590,0-1,84,26,0.3095,0
4590,2-3,145,32,0.2207,0
4590,4-5,78,20,0.2564,0
4590,6+,33,9,0.2727,0
4592,0-1,76,6,0.0789,0
4592,2-3,124,12,0.0968,0
4592,4-5,63,6,0.0952,0
4592,6+,19,1,0.0526,0
4593,0-1,87,13,0.1494,0
4593,2-3,151,28,0.1854,0
4593,4-5,84,17,0.2024,0
4593,6+,18,3,0.1667,0
4594,0-1,74,15,0.2027,0
4594,2-3,156,29,0.1859,0
4594,4-5,66,17,0.2576,0
4594,6+,12,1,0.0833,0
4596,0-1,76,13,0.1711,0
4596,2-3,188,43,0.2287,0
4596,4-5,67,11,0.1642,0
4596,6+,25,4,0.16,0
4598,0-1,58,15,0.2586,0
4598,2-3,133,31,0.2331,0
4598,4-5,88,16,0.1818,0
4598,6+,36,8,0.2222,0
4600,0-1,93,18,0.1935,0
4600,2-3,139,45,0.3237,0
4600,4-5,70,17,0.2429,0
4600,6+,15,2,0.1333,0
4601,0-1,93,24,0.2581,0
4601,2-3,167,38,0.2275,0
4601,4-5,76,29,0.3816,0
4601,6+,25,6,0.24,0
4603,0-1,73,9,0.1233,0
4603,2-3,136,31,0.2279,0
4603,4-5,62,6,0.0968,0
4603,6+,21,4,0.1905,0
4604,0-1,92,19,0.2065,0
4604,2-3,190,62,0.3263,0
4604,4-5,87,27,0.3103,0
4604,6+,28,3,0.1071,0
4607,0-1,99,16,0.1616,0
4607,2-3,146,23,0.1575,0
4607,4-5,87,14,0.1609,0
4607,6+,27,2,0.0741,0
4608,0-1,73,19,0.2603,0
4608,2-3,162,27,0.1667,0
4608,4-5,85,12,0.1412,0
4608,6+,27,4,0.1481,0
4610,0-1,82,27,0.3293,0
4610,2-3,136,29,0.2132,0
4610,4-5,92,27,0.2935,0
4610,6+,36,10,0.2778,0
4611,0-1,78,24,0.3077,0
4611,2-3,180,43,0.2389,0
4611,4-5,70,16,0.2286,0
4611,6+,18,5,0.2778,0
4614,0-1,70,21,0.3,0
4614,2-3,156,47,0.3013,0
4614,4-5,71,25,0.3521,0
4614,6+,25,8,0.32,0
4615,0-1,80,9,0.1125,0
4615,2-3,102,8,0.0784,0
4615,4-5,56,1,0.0179,0
4615,6+,23,1,0.0435,0
4618,0-1,64,4,0.0625,0
4618,2-3,123,14,0.1138,0
4618,4-5,61,8,0.1311,0
4618,6+,6,0,0.0,1
4619,0-1,87,15,0.1724,0
4619,2-3,115,22,0.1913,0
4619,4-5,75,12,0.16,0
4619,6+,22,6,0.2727,0
4623,0-1,68,8,0.1176,0
4623,2-3,118,13,0.1102,0
4623,4-5,97,11,0.1134,0
4623,6+,35,7,0.2,0
4624,0-1,54,14,0.2593,0
4624,2-3,159,39,0.2453,0
4624,4-5,103,36,0.3495,0
4624,6+,42,11,0.2619,0
4625,0-1,48,7,0.1458,0
4625,2-3,142,19,0.1338,0
4625,4-5,64,15,0.2344,0
4625,6+,20,1,0.05,0
4626,0-1,64,7,0.1094,0
4626,2-3,134,14,0.1045,0
4626,4-5,39,8,0.2051,0
4626,6+,12,1,0.0833,0
4627,0-1,73,23,0.3151,0
4627,2-3,128,34,0.2656,0
4627,4-5,56,10,0.1786,0
4627,6+,21,5,0.2381,0
4630,0-1,69,10,0.1449,0
4630,2-3,164,34,0.2073,0
4630,4-5,65,13,0.2,0
4630,6+,7,0,0.0,1
4631,0-1,67,12,0.1791,0
4631,2-3,139,15,0.1079,0
4631,4-5,58,7,0.1207,0
4631,6+,6,4,0.6667,1
4632,0-1,54,3,0.0556,0
4632,2-3,117,8,0.0684,0
4632,4-5,60,9,0.15,0
4632,6+,12,0,0.0,0
4633,0-1,80,10,0.125,0
4633,2-3,123,19,0.1545,0
4633,4-5,92,17,0.1848,0
4633,6+,16,3,0.1875,0
4635,0-1,57,15,0.2632,0
4635,2-3,121,19,0.157,0
4635,4-5,46,6,0.1304,0
4635,6+,10,2,0.2,0
4636,0-1,57,2,0.0351,0
4636,2-3,112,13,0.1161,0
4636,4-5,56,8,0.1429,0
4636,6+,20,1,0.05,0
4637,0-1,76,17,0.2237,0
4637,2-3,122,20,0.1639,0
4637,4-5,54,7,0.1296,0
4637,6+,17,3,0.1765,0
4638,0-1,55,7,0.1273,0
4638,2-3,161,18,0.1118,0
4638,4-5,71,9,0.1268,0
4638,6+,21,6,0.2857,0
4639,0-1,104,12,0.1154,0
4639,2-3,125,11,0.088,0
4639,4-5,56,5,0.0893,0
4639,6+,13,1,0.0769,0
4640,0-1,81,19,0.2346,0
4640,2-3,181,29,0.1602,0
4640,4-5,93,18,0.1935,0
4640,6+,40,11,0.275,0
4641,0-1,65,8,0.1231,0
4641,2-3,91,10,0.1099,0
4641,4-5,58,8,0.1379,0
4641,6+,19,1,0.0526,0
4642,0-1,93,31,0.3333,0
4642,2-3,142,45,0.3169,0
4642,4-5,80,26,0.325,0
4642,6+,19,5,0.2632,0
4643,0-1,83,25,0.3012,0
4643,2-3,160,54,0.3375,0
4643,4-5,61,11,0.1803,0
4643,6+,23,2,0.087,0
4644,0-1,77,19,0.2468,0
4644,2-3,155,40,0.2581,0
4644,4-5,67,12,0.1791,0
4644,6+,34,7,0.2059,0
4645,0-1,73,14,0.1918,0
4645,2-3,171,48,0.2807,0
4645,4-5,84,27,0.3214,0
4645,6+,24,2,0.0833,0
4648,0-1,50,5,0.1,0
4648,2-3,118,11,0.0932,0
4648,4-5,65,11,0.1692,0
4648,6+,20,1,0.05,0
4649,0-1,78,13,0.1667,0
4649,2-3,187,41,0.2193,0
4649,4-5,88,17,0.1932,0
4649,6+,20,2,0.1,0
4650,0-1,47,6,0.1277,0
4650,2-3,105,18,0.1714,0
4650,4-5,42,18,0.4286,0
4650,6+,12,1,0.0833,0
4651,0-1,63,3,0.0476,0
4651,2-3,118,12,0.1017,0
4651,4-5,53,7,0.1321,0
4651,6+,20,1,0.05,0
4652,0-1,49,4,0.0816,0
4652,2-3,138,19,0.1377,0
4652,4-5,75,13,0.1733,0
4652,6+,28,1,0.0357,0
4653,0-1,75,28,0.3733,0
4653,2-3,133,38,0.2857,0
4653,4-5,56,13,0.2321,0
4653,6+,26,5,0.1923,0
4654,0-1,92,21,0.2283,0
4654,2-3,122,25,0.2049,0
4654,4-5,72,17,0.2361,0
4654,6+,21,4,0.1905,0
4656,0-1,60,7,0.1167,0
4656,2-3,128,14,0.1094,0
4656,4-5,72,11,0.1528,0
4656,6+,27,3,0.1111,0
4659,0-1,121,35,0.2893,0
4659,2-3,154,38,0.2468,0
4659,4-5,75,26,0.3467,0
4659,6+,27,14,0.5185,0
4660,0-1,41,2,0.0488,0
4660,2-3,71,6,0.0845,0
4660,4-5,34,2,0.0588,0
4660,6+,14,1,0.0714,0
4661,0-1,62,7,0.1129,0
4661,2-3,112,16,0.1429,0
4661,4-5,85,7,0.0824,0
4661,6+,15,1,0.0667,0
4663,0-1,10,1,0.1,0
4663,2-3,54,14,0.2593,0
4663,4-5,17,3,0.1765,0
4663,6+,3,2,0.6667,1
4664,0-1,66,6,0.0909,0
4664,2-3,111,7,0.0631,0
4664,4-5,41,2,0.0488,0
4664,6+,10,3,0.3,0
4665,0-1,65,6,0.0923,0
4665,2-3,131,4,0.0305,0
4665,4-5,57,2,0.0351,0
4665,6+,18,0,0.0,0
4666,0-1,53,3,0.0566,0
4666,2-3,97,8,0.0825,0
4666,4-5,33,2,0.0606,0
4666,6+,13,2,0.1538,0
4669,0-1,63,1,0.0159,0
4669,2-3,128,11,0.0859,0
4669,4-5,63,4,0.0635,0
4669,6+,20,5,0.25,0
4672,0-1,76,5,0.0658,0
4672,2-3,152,7,0.0461,0
4672,4-5,58,7,0.1207,0
4672,6+,11,0,0.0,0
4674,0-1,98,14,0.1429,0
4674,2-3,169,26,0.1538,0
4674,4-5,61,14,0.2295,0
4674,6+,16,1,0.0625,0
4675,0-1,64,8,0.125,0
4675,2-3,101,24,0.2376,0
4675,4-5,54,8,0.1481,0
4675,6+,19,1,0.0526,0
4676,0-1,84,13,0.1548,0
4676,2-3,137,17,0.1241,0
4676,4-5,59,4,0.0678,0
4676,6+,8,2,0.25,1
4677,0-1,72,17,0.2361,0
4677,2-3,130,29,0.2231,0
4677,4-5,58,14,0.2414,0
4677,6+,13,4,0.3077,0
4678,0-1,52,8,0.1538,0
4678,2-3,118,21,0.178,0
4678,4-5,53,4,0.0755,0
4678,6+,14,2,0.1429,0
4679,0-1,100,27,0.27,0
4679,2-3,156,47,0.3013,0
4679,4-5,81,13,0.1605,0
4679,6+,27,6,0.2222,0
4680,0-1,87,11,0.1264,0
4680,2-3,128,8,0.0625,0
4680,4-5,62,8,0.129,0
4680,6+,23,2,0.087,0
4681,0-1,34,1,0.0294,0
4681,2-3,86,4,0.0465,0
4681,4-5,37,5,0.1351,0
4681,6+,18,2,0.1111,0
4682,0-1,94,26,0.2766,0
4682,2-3,174,49,0.2816,0
4682,4-5,85,17,0.2,0
4682,6+,19,8,0.4211,0
4683,0-1,46,6,0.1304,0
4683,2-3,79,7,0.0886,0
4683,4-5,33,5,0.1515,0
4683,6+,4,0,0.0,1
4684,0-1,64,11,0.1719,0
4684,2-3,159,35,0.2201,0
4684,4-5,69,9,0.1304,0
4684,6+,21,1,0.0476,0
4685,0-1,88,33,0.375,0
4685,2-3,138,47,0.3406,0
4685,4-5,51,15,0.2941,0
4685,6+,27,7,0.2593,0
4686,0-1,91,22,0.2418,0
4686,2-3,157,45,0.2866,0
4686,4-5,67,22,0.3284,0
4686,6+,22,8,0.3636,0
4688,0-1,76,20,0.2632,0
4688,2-3,174,51,0.2931,0
4688,4-5,76,21,0.2763,0
4688,6+,31,5,0.1613,0
4689,0-1,59,9,0.1525,0
4689,2-3,106,17,0.1604,0
4689,4-5,74,10,0.1351,0
4689,6+,27,5,0.1852,0
4690,0-1,6,0,0.0,1
4690,2-3,30,7,0.2333,0
4690,4-5,16,2,0.125,0
4690,6+,2,1,0.5,1
4691,0-1,72,8,0.1111,0
4691,2-3,88,12,0.1364,0
4691,4-5,47,4,0.0851,0
4691,6+,15,3,0.2,0
4692,0-1,60,8,0.1333,0
4692,2-3,133,21,0.1579,0
4692,4-5,61,11,0.1803,0
4692,6+,23,2,0.087,0
4693,0-1,51,1,0.0196,0
4693,2-3,148,14,0.0946,0
4693,4-5,74,6,0.0811,0
4693,6+,26,0,0.0,0
4694,0-1,61,8,0.1311,0
4694,2-3,126,12,0.0952,0
4694,4-5,49,5,0.102,0
4694,6+,22,3,0.1364,0
4695,0-1,76,9,0.1184,0
4695,2-3,143,23,0.1608,0
4695,4-5,58,10,0.1724,0
4695,6+,23,5,0.2174,0
4697,0-1,64,5,0.0781,0
4697,2-3,129,8,0.062,0
4697,4-5,77,5,0.0649,0
4697,6+,26,1,0.0385,0
4700,0-1,89,18,0.2022,0
4700,2-3,148,35,0.2365,0
4700,4-5,54,13,0.2407,0
4700,6+,19,0,0.0,0
4702,0-1,106,39,0.3679,0
4702,2-3,133,35,0.2632,0
4702,4-5,61,19,0.3115,0
4702,6+,22,4,0.1818,0
4703,0-1,64,16,0.25,0
4703,2-3,176,42,0.2386,0
4703,4-5,70,13,0.1857,0
4703,6+,24,7,0.2917,0
4704,0-1,94,23,0.2447,0
4704,2-3,170,45,0.2647,0
4704,4-5,107,29,0.271,0
4704,6+,27,7,0.2593,0
4705,0-1,69,7,0.1014,0
4705,2-3,113,13,0.115,0
4705,4-5,55,4,0.0727,0
4705,6+,36,6,0.1667,0
4706,0-1,100,18,0.18,0
4706,2-3,154,32,0.2078,0
4706,4-5,67,13,0.194,0
4706,6+,18,3,0.1667,0
4708,0-1,74,3,0.0405,0
4708,2-3,117,8,0.0684,0
4708,4-5,49,2,0.0408,0
4708,6+,14,0,0.0,0
4709,0-1,81,12,0.1481,0
4709,2-3,152,29,0.1908,0
4709,4-5,69,9,0.1304,0
4709,6+,15,2,0.1333,0
4710,0-1,88,18,0.2045,0
4710,2-3,182,43,0.2363,0
4710,4-5,91,17,0.1868,0
4710,6+,22,5,0.2273,0
4711,0-1,68,7,0.1029,0
4711,2-3,152,27,0.1776,0
4711,4-5,70,11,0.1571,0
4711,6+,15,5,0.3333,0
4713,0-1,102,27,0.2647,0
4713,2-3,190,51,0.2684,0
4713,4-5,83,21,0.253,0
4713,6+,28,5,0.1786,0
4714,0-1,55,5,0.0909,0
4714,2-3,161,14,0.087,0
4714,4-5,46,3,0.0652,0
4714,6+,12,1,0.0833,0
4715,0-1,86,28,0.3256,0
4715,2-3,122,42,0.3443,0
4715,4-5,59,15,0.2542,0
4715,6+,29,9,0.3103,0
4718,0-1,85,23,0.2706,0
4718,2-3,118,23,0.1949,0
4718,4-5,64,17,0.2656,0
4718,6+,32,7,0.2188,0
4719,0-1,110,36,0.3273,0
4719,2-3,163,45,0.2761,0
4719,4-5,75,23,0.3067,0
4719,6+,17,8,0.4706,0
4720,0-1,63,4,0.0635,0
4720,2-3,122,11,0.0902,0
4720,4-5,38,3,0.0789,0
4720,6+,15,0,0.0,0
4723,0-1,62,5,0.0806,0
4723,2-3,97,15,0.1546,0
4723,4-5,67,6,0.0896,0
4723,6+,27,4,0.1481,0
4724,0-1,37,4,0.1081,0
4724,2-3,73,1,0.0137,0
4724,4-5,63,0,0.0,0
4724,6+,18,1,0.0556,0
4725,0-1,80,11,0.1375,0
4725,2-3,108,9,0.0833,0
4725,4-5,77,11,0.1429,0
4725,6+,26,4,0.1538,0
4726,0-1,32,4,0.125,0
4726,2-3,47,5,0.1064,0
4726,4-5,13,0,0.0,0
4726,6+,3,0,0.0,1
4727,0-1,60,2,0.0333,0
