racer_id,motor_2rate_band,races,wins,win_rate,low_sample
3600,35-40,26,2,0.0769,0
3600,40-45,6,0,0.0,1
3600,45+,9,2,0.2222,1
3602,30-35,50,5,0.1,0
3602,35-40,53,6,0.1132,0
3602,40-45,42,3,0.0714,0
3602,45+,20,3,0.15,0
3602,<30,95,7,0.0737,0
3604,30-35,73,8,0.1096,0
3604,35-40,42,2,0.0476,0
3604,40-45,19,4,0.2105,0
3604,45+,37,4,0.1081,0
3604,<30,85,5,0.0588,0
3605,30-35,38,2,0.0526,0
3605,35-40,51,3,0.0588,0
3605,40-45,30,1,0.0333,0
3605,45+,52,4,0.0769,0
3605,<30,89,10,0.1124,0
3606,30-35,79,10,0.1266,0
3606,35-40,73,10,0.137,0
3606,40-45,40,7,0.175,0
3606,45+,48,8,0.1667,0
3606,<30,91,15,0.1648,0
3611,30-35,69,5,0.0725,0
3611,35-40,76,14,0.1842,0
3611,40-45,57,11,0.193,0
3611,45+,52,10,0.1923,0
3611,<30,43,7,0.1628,0
3612,30-35,84,17,0.2024,0
3612,35-40,64,12,0.1875,0
3612,40-45,29,8,0.2759,0
3612,45+,42,16,0.381,0
3612,<30,189,43,0.2275,0
3613,30-35,95,15,0.1579,0
3613,35-40,87,21,0.2414,0
3613,40-45,61,11,0.1803,0
3613,45+,26,9,0.3462,0
3613,<30,104,22,0.2115,0
3614,30-35,81,5,0.0617,0
3614,35-40,96,8,0.0833,0
3614,40-45,41,4,0.0976,0
3614,45+,27,5,0.1852,0
3614,<30,73,4,0.0548,0
3615,30-35,83,5,0.0602,0
3615,35-40,56,10,0.1786,0
3615,40-45,42,2,0.0476,0
3615,45+,29,2,0.069,0
3615,<30,99,10,0.101,0
3616,30-35,37,6,0.1622,0
3616,35-40,51,7,0.1373,0
3616,40-45,48,4,0.0833,0
3616,45+,48,9,0.1875,0
3616,<30,75,8,0.1067,0
3617,30-35,70,5,0.0714,0
3617,35-40,37,3,0.0811,0
3617,40-45,15,1,0.0667,0
3617,45+,14,2,0.1429,0
3617,<30,131,21,0.1603,0
3618,30-35,56,19,0.3393,0
3618,35-40,48,10,0.2083,0
3618,40-45,69,15,0.2174,0
3618,45+,42,10,0.2381,0
3618,<30,125,28,0.224,0
3619,30-35,69,7,0.1014,0
3619,35-40,49,8,0.1633,0
3619,40-45,33,3,0.0909,0
3619,45+,36,4,0.1111,0
3619,<30,112,14,0.125,0
3620,30-35,98,8,0.0816,0
3620,35-40,67,4,0.0597,0
3620,40-45,6,1,0.1667,1
3620,45+,44,6,0.1364,0
3620,<30,50,5,0.1,0
3621,30-35,64,3,0.0469,0
3621,35-40,41,4,0.0976,0
3621,40-45,18,2,0.1111,0
3621,45+,6,1,0.1667,1
3621,<30,107,17,0.1589,0
3623,30-35,67,33,0.4925,0
3623,35-40,29,6,0.2069,0
3623,40-45,41,15,0.3659,0
3623,45+,29,13,0.4483,0
3623,<30,175,58,0.3314,0
3627,30-35,63,6,0.0952,0
3627,35-40,57,6,0.1053,0
3627,40-45,37,10,0.2703,0
3627,45+,30,7,0.2333,0
3627,<30,131,17,0.1298,0
3629,30-35,80,14,0.175,0
3629,35-40,89,27,0.3034,0
3629,40-45,6,1,0.1667,1
3629,45+,40,10,0.25,0
3629,<30,97,17,0.1753,0
3630,30-35,59,1,0.0169,0
3630,35-40,13,0,0.0,0
3630,40-45,33,2,0.0606,0
3630,45+,24,3,0.125,0
3630,<30,58,2,0.0345,0
3631,30-35,26,2,0.0769,0
3631,35-40,14,1,0.0714,0
3631,40-45,25,1,0.04,0
3631,45+,47,0,0.0,0
3631,<30,35,0,0.0,0
3635,30-35,71,9,0.1268,0
3635,35-40,69,12,0.1739,0
3635,40-45,45,8,0.1778,0
3635,<30,113,9,0.0796,0
3637,30-35,86,8,0.093,0
3637,35-40,29,1,0.0345,0
3637,40-45,35,4,0.1143,0
3637,45+,10,1,0.1,0
3637,<30,102,4,0.0392,0
3641,30-35,66,16,0.2424,0
3641,35-40,112,21,0.1875,0
3641,40-45,39,10,0.2564,0
3641,45+,19,8,0.4211,0
3641,<30,124,27,0.2177,0
3642,30-35,41,2,0.0488,0
3642,35-40,81,4,0.0494,0
3642,40-45,19,2,0.1053,0
3642,45+,41,6,0.1463,0
3642,<30,58,5,0.0862,0
3643,30-35,59,11,0.1864,0
3643,35-40,107,13,0.1215,0
3643,40-45,36,6,0.1667,0
3643,45+,18,0,0.0,0
3643,<30,84,10,0.119,0
3645,30-35,38,1,0.0263,0
3645,35-40,26,4,0.1538,0
3645,40-45,7,0,0.0,1
3645,45+,17,2,0.1176,0
3645,<30,42,7,0.1667,0
3647,30-35,80,4,0.05,0
3647,35-40,48,2,0.0417,0
3647,40-45,27,0,0.0,0
3647,45+,18,1,0.0556,0
3647,<30,111,5,0.045,0
3652,30-35,71,4,0.0563,0
3652,35-40,77,5,0.0649,0
3652,40-45,7,1,0.1429,1
3652,45+,11,2,0.1818,0
3652,<30,79,4,0.0506,0
3653,30-35,54,1,0.0185,0
3653,35-40,28,3,0.1071,0
3653,40-45,26,2,0.0769,0
3653,45+,13,3,0.2308,0
3653,<30,79,3,0.038,0
3654,30-35,50,15,0.3,0
3654,35-40,99,31,0.3131,0
3654,40-45,38,15,0.3947,0
3654,45+,18,6,0.3333,0
3654,<30,120,27,0.225,0
3655,30-35,63,7,0.1111,0
3655,35-40,95,15,0.1579,0
3655,40-45,20,4,0.2,0
3655,45+,42,3,0.0714,0
3655,<30,122,16,0.1311,0
3656,30-35,106,4,0.0377,0
3656,35-40,16,1,0.0625,0
3656,40-45,29,5,0.1724,0
3656,45+,10,3,0.3,0
3656,<30,95,9,0.0947,0
3659,30-35,96,11,0.1146,0
3659,35-40,58,4,0.069,0
3659,40-45,26,7,0.2692,0
3659,45+,10,1,0.1,0
3659,<30,79,9,0.1139,0
3660,30-35,44,2,0.0455,0
3660,35-40,82,1,0.0122,0
3660,40-45,34,2,0.0588,0
3660,45+,26,2,0.0769,0
3660,<30,61,2,0.0328,0
3661,30-35,72,10,0.1389,0
3661,35-40,79,8,0.1013,0
3661,40-45,25,6,0.24,0
3661,45+,30,4,0.1333,0
3661,<30,129,15,0.1163,0
3662,30-35,102,17,0.1667,0
3662,35-40,86,17,0.1977,0
3662,40-45,29,4,0.1379,0
3662,45+,33,6,0.1818,0
3662,<30,85,16,0.1882,0
3663,30-35,52,9,0.1731,0
3663,35-40,90,11,0.1222,0
3663,40-45,71,9,0.1268,0
3663,45+,10,4,0.4,0
3663,<30,124,18,0.1452,0
3664,30-35,37,8,0.2162,0
3664,35-40,79,9,0.1139,0
3664,40-45,63,7,0.1111,0
3664,45+,16,6,0.375,0
3664,<30,84,10,0.119,0
3679,30-35,48,15,0.3125,0
3679,35-40,106,20,0.1887,0
3679,40-45,63,16,0.254,0
3679,45+,27,4,0.1481,0
3679,<30,117,20,0.1709,0
3680,30-35,73,3,0.0411,0
3680,35-40,19,1,0.0526,0
3680,40-45,18,1,0.0556,0
3680,45+,34,6,0.1765,0
3680,<30,152,11,0.0724,0
3681,30-35,53,8,0.1509,0
3681,35-40,49,10,0.2041,0
3681,40-45,43,8,0.186,0
3681,45+,13,0,0.0,0
3681,<30,81,11,0.1358,0
3684,30-35,87,12,0.1379,0
3684,35-40,71,10,0.1408,0
3684,40-45,34,7,0.2059,0
3684,45+,46,12,0.2609,0
3684,<30,64,10,0.1562,0
3685,30-35,100,8,0.08,0
3685,35-40,41,5,0.122,0
3685,40-45,20,3,0.15,0
3685,45+,32,9,0.2812,0
3685,<30,98,15,0.1531,0
3686,30-35,77,11,0.1429,0
3686,35-40,30,6,0.2,0
3686,40-45,48,10,0.2083,0
3686,45+,37,11,0.2973,0
3686,<30,145,26,0.1793,0
3687,30-35,61,9,0.1475,0
3687,35-40,76,12,0.1579,0
3687,40-45,30,2,0.0667,0
3687,45+,18,3,0.1667,0
3687,<30,80,7,0.0875,0
3690,30-35,127,8,0.063,0
3690,35-40,35,4,0.1143,0
3690,40-45,39,4,0.1026,0
3690,45+,26,2,0.0769,0
3690,<30,75,10,0.1333,0
3692,30-35,64,6,0.0938,0
3692,35-40,74,11,0.1486,0
3692,40-45,51,8,0.1569,0
3692,45+,31,6,0.1935,0
3692,<30,75,9,0.12,0
3696,30-35,62,6,0.0968,0
3696,35-40,73,7,0.0959,0
3696,40-45,30,4,0.1333,0
3696,45+,11,3,0.2727,0
3696,<30,119,6,0.0504,0
3699,30-35,26,2,0.0769,0
3699,35-40,79,8,0.1013,0
3699,40-45,10,3,0.3,0
3699,45+,20,4,0.2,0
3699,<30,118,7,0.0593,0
3701,30-35,89,5,0.0562,0
3701,35-40,40,2,0.05,0
3701,40-45,16,0,0.0,0
3701,45+,9,2,0.2222,1
3701,<30,109,8,0.0734,0
3702,35-40,7,0,0.0,1
3702,<30,1,0,0.0,1
3703,30-35,83,20,0.241,0
3703,35-40,75,18,0.24,0
3703,40-45,46,5,0.1087,0
3703,45+,21,4,0.1905,0
3703,<30,77,15,0.1948,0
3704,30-35,38,0,0.0,0
3704,35-40,42,2,0.0476,0
3704,40-45,27,1,0.037,0
3704,45+,19,1,0.0526,0
3704,<30,82,6,0.0732,0
3708,30-35,81,8,0.0988,0
3708,35-40,70,6,0.0857,0
3708,40-45,17,3,0.1765,0
3708,45+,28,5,0.1786,0
3708,<30,104,13,0.125,0
3710,30-35,61,5,0.082,0
3710,35-40,43,2,0.0465,0
3710,40-45,62,8,0.129,0
3710,45+,47,4,0.0851,0
3710,<30,79,6,0.0759,0
3711,30-35,108,18,0.1667,0
3711,35-40,93,17,0.1828,0
3711,40-45,43,12,0.2791,0
3711,45+,40,10,0.25,0
3711,<30,109,17,0.156,0
3712,30-35,88,9,0.1023,0
3712,35-40,80,12,0.15,0
3712,40-45,29,6,0.2069,0
3712,<30,89,9,0.1011,0
3713,30-35,78,9,0.1154,0
3713,35-40,65,11,0.1692,0
3713,40-45,28,9,0.3214,0
3713,45+,29,8,0.2759,0
3713,<30,108,28,0.2593,0
3714,30-35,80,10,0.125,0
3714,35-40,91,8,0.0879,0
3714,40-45,31,6,0.1935,0
3714,<30,85,6,0.0706,0
3715,30-35,60,8,0.1333,0
3715,35-40,44,5,0.1136,0
3715,40-45,18,2,0.1111,0
3715,45+,52,7,0.1346,0
3715,<30,79,8,0.1013,0
3716,30-35,92,18,0.1957,0
3716,35-40,62,7,0.1129,0
3716,40-45,31,7,0.2258,0
3716,45+,54,15,0.2778,0
3716,<30,94,24,0.2553,0
3717,30-35,73,11,0.1507,0
3717,35-40,14,1,0.0714,0
3717,40-45,26,7,0.2692,0
3717,45+,17,6,0.3529,0
3717,<30,126,15,0.119,0
3718,30-35,37,3,0.0811,0
3718,35-40,98,14,0.1429,0
3718,40-45,32,2,0.0625,0
3718,45+,64,11,0.1719,0
3718,<30,65,7,0.1077,0
3719,30-35,115,24,0.2087,0
3719,35-40,87,13,0.1494,0
3719,40-45,56,13,0.2321,0
3719,45+,33,8,0.2424,0
3719,<30,57,14,0.2456,0
3721,30-35,106,28,0.2642,0
3721,35-40,64,21,0.3281,0
3721,40-45,58,19,0.3276,0
3721,45+,53,18,0.3396,0
3721,<30,58,20,0.3448,0
3722,30-35,87,5,0.0575,0
3722,35-40,35,3,0.0857,0
3722,40-45,20,1,0.05,0
3722,45+,22,1,0.0455,0
3722,<30,97,1,0.0103,0
3726,30-35,42,1,0.0238,0
3726,35-40,39,1,0.0256,0
3726,40-45,19,4,0.2105,0
3726,45+,26,5,0.1923,0
3726,<30,53,5,0.0943,0
3730,30-35,101,11,0.1089,0
3730,35-40,35,2,0.0571,0
3730,40-45,36,4,0.1111,0
3730,45+,36,6,0.1667,0
3730,<30,99,8,0.0808,0
3731,30-35,92,10,0.1087,0
3731,35-40,38,3,0.0789,0
3731,40-45,49,10,0.2041,0
3731,45+,10,2,0.2,0
3731,<30,110,7,0.0636,0
3736,30-35,9,0,0.0,1
3736,35-40,31,3,0.0968,0
3736,40-45,9,2,0.2222,1
3736,<30,31,4,0.129,0
3737,30-35,126,37,0.2937,0
3737,35-40,27,7,0.2593,0
3737,40-45,38,9,0.2368,0
3737,<30,113,29,0.2566,0
3740,30-35,97,23,0.2371,0
3740,35-40,86,26,0.3023,0
3740,40-45,38,9,0.2368,0
3740,45+,41,11,0.2683,0
3740,<30,89,22,0.2472,0
3741,30-35,37,2,0.0541,0
3741,35-40,40,1,0.025,0
3741,40-45,31,2,0.0645,0
3741,45+,17,1,0.0588,0
3741,<30,134,8,0.0597,0
3742,30-35,90,10,0.1111,0
3742,35-40,73,4,0.0548,0
3742,40-45,9,1,0.1111,1
3742,45+,24,3,0.125,0
3742,<30,52,5,0.0962,0
3743,30-35,75,12,0.16,0
3743,35-40,96,20,0.2083,0
3743,40-45,30,8,0.2667,0
3743,45+,44,13,0.2955,0
3743,<30,96,30,0.3125,0
3744,30-35,109,34,0.3119,0
3744,35-40,101,32,0.3168,0
3744,40-45,28,5,0.1786,0
3744,45+,34,10,0.2941,0
3744,<30,124,41,0.3306,0
3745,30-35,34,3,0.0882,0
3745,35-40,52,9,0.1731,0
3745,45+,14,1,0.0714,0
3745,<30,152,18,0.1184,0
3746,30-35,123,20,0.1626,0
3746,35-40,96,16,0.1667,0
3746,40-45,36,7,0.1944,0
3746,45+,38,12,0.3158,0
3746,<30,97,13,0.134,0
3747,30-35,59,6,0.1017,0
3747,35-40,53,11,0.2075,0
3747,40-45,63,7,0.1111,0
3747,45+,29,7,0.2414,0
3747,<30,75,10,0.1333,0
3748,30-35,56,4,0.0714,0
3748,35-40,68,4,0.0588,0
3748,40-45,19,1,0.0526,0
3748,45+,28,2,0.0714,0
3748,<30,109,5,0.0459,0
3752,30-35,35,2,0.0571,0
3752,35-40,53,2,0.0377,0
3752,40-45,39,2,0.0513,0
3752,45+,29,6,0.2069,0
3752,<30,115,7,0.0609,0
3757,30-35,106,17,0.1604,0
3757,35-40,61,4,0.0656,0
3757,40-45,8,2,0.25,1
3757,45+,39,8,0.2051,0
3757,<30,65,7,0.1077,0
3761,30-35,45,8,0.1778,0
3761,35-40,39,7,0.1795,0
3761,40-45,28,6,0.2143,0
3761,45+,34,7,0.2059,0
3761,<30,104,14,0.1346,0
3769,30-35,75,7,0.0933,0
3769,35-40,54,5,0.0926,0
3769,40-45,31,8,0.2581,0
3769,45+,15,2,0.1333,0
3769,<30,97,13,0.134,0
3771,30-35,64,9,0.1406,0
3771,35-40,28,3,0.1071,0
3771,40-45,50,10,0.2,0
3771,45+,21,5,0.2381,0
3771,<30,140,21,0.15,0
3772,30-35,62,6,0.0968,0
3772,35-40,66,9,0.1364,0
3772,40-45,38,5,0.1316,0
3772,45+,11,0,0.0,0
3772,<30,104,12,0.1154,0
3773,30-35,18,3,0.1667,0
3773,35-40,52,5,0.0962,0
3773,40-45,60,6,0.1,0
3773,45+,14,2,0.1429,0
3773,<30,124,11,0.0887,0
3775,30-35,104,4,0.0385,0
3775,35-40,37,2,0.0541,0
3775,40-45,18,0,0.0,0
3775,45+,52,5,0.0962,0
3775,<30,109,9,0.0826,0
3776,30-35,46,1,0.0217,0
3776,35-40,52,3,0.0577,0
3776,40-45,31,2,0.0645,0
3776,45+,32,1,0.0312,0
3776,<30,118,0,0.0,0
3777,30-35,78,9,0.1154,0
3777,35-40,62,15,0.2419,0
3777,40-45,26,6,0.2308,0
3777,45+,30,9,0.3,0
3777,<30,143,29,0.2028,0
3778,30-35,35,0,0.0,0
3778,35-40,97,7,0.0722,0
3778,40-45,15,0,0.0,0
3778,45+,9,0,0.0,1
3778,<30,48,0,0.0,0
3779,30-35,118,29,0.2458,0
3779,35-40,74,19,0.2568,0
3779,40-45,42,13,0.3095,0
3779,45+,26,12,0.4615,0
3779,<30,75,23,0.3067,0
3783,30-35,104,13,0.125,0
3783,35-40,81,24,0.2963,0
3783,40-45,35,7,0.2,0
3783,45+,32,10,0.3125,0
3783,<30,102,25,0.2451,0
3784,30-35,62,7,0.1129,0
3784,35-40,68,9,0.1324,0
3784,40-45,42,8,0.1905,0
3784,45+,16,2,0.125,0
3784,<30,94,11,0.117,0
3787,30-35,26,0,0.0,0
3787,35-40,52,3,0.0577,0
3787,40-45,33,3,0.0909,0
3787,45+,25,1,0.04,0
3787,<30,97,4,0.0412,0
3788,30-35,20,6,0.3,0
3788,35-40,43,6,0.1395,0
3788,40-45,15,1,0.0667,0
3788,45+,20,9,0.45,0
3788,<30,114,23,0.2018,0
3790,30-35,43,1,0.0233,0
3790,35-40,53,4,0.0755,0
3790,45+,56,6,0.1071,0
3790,<30,107,9,0.0841,0
3792,30-35,97,12,0.1237,0
3792,35-40,65,15,0.2308,0
3792,40-45,31,11,0.3548,0
3792,45+,21,9,0.4286,0
3792,<30,59,9,0.1525,0
3793,30-35,78,8,0.1026,0
3793,35-40,58,8,0.1379,0
3793,40-45,17,0,0.0,0
3793,<30,82,6,0.0732,0
3796,30-35,73,7,0.0959,0
3796,35-40,77,7,0.0909,0
3796,40-45,39,6,0.1538,0
3796,45+,16,2,0.125,0
3796,<30,91,7,0.0769,0
3797,30-35,50,0,0.0,0
3797,35-40,47,0,0.0,0
3797,40-45,18,1,0.0556,0
3797,45+,57,5,0.0877,0
3797,<30,135,7,0.0519,0
3800,30-35,42,7,0.1667,0
3800,35-40,72,10,0.1389,0
3800,40-45,19,2,0.1053,0
3800,45+,20,5,0.25,0
3800,<30,112,13,0.1161,0
3801,30-35,34,6,0.1765,0
3801,35-40,19,5,0.2632,0
3801,40-45,43,10,0.2326,0
3801,<30,86,6,0.0698,0
3802,30-35,18,1,0.0556,0
3802,35-40,9,0,0.0,1
3802,45+,8,1,0.125,1
3804,30-35,70,5,0.0714,0
3804,35-40,37,4,0.1081,0
3804,40-45,44,4,0.0909,0
3804,45+,17,1,0.0588,0
3804,<30,135,18,0.1333,0
3805,30-35,87,7,0.0805,0
3805,35-40,67,7,0.1045,0
3805,40-45,9,1,0.1111,1
3805,45+,30,9,0.3,0
3805,<30,85,11,0.1294,0
3807,30-35,38,2,0.0526,0
3807,35-40,67,6,0.0896,0
3807,40-45,29,4,0.1379,0
3807,45+,35,3,0.0857,0
3807,<30,131,11,0.084,0
3808,30-35,64,4,0.0625,0
3808,35-40,50,5,0.1,0
3808,40-45,14,0,0.0,0
3808,45+,18,2,0.1111,0
3808,<30,110,6,0.0545,0
3809,30-35,64,5,0.0781,0
3809,35-40,59,3,0.0508,0
3809,40-45,19,2,0.1053,0
3809,45+,25,3,0.12,0
3809,<30,66,1,0.0152,0
3811,30-35,136,35,0.2574,0
3811,35-40,30,6,0.2,0
3811,40-45,33,6,0.1818,0
3811,45+,25,13,0.52,0
3811,<30,145,28,0.1931,0
3812,30-35,73,2,0.0274,0
3812,35-40,50,4,0.08,0
3812,40-45,46,6,0.1304,0
3812,45+,46,4,0.087,0
3812,<30,71,3,0.0423,0
3813,30-35,155,41,0.2645,0
3813,35-40,69,14,0.2029,0
3813,40-45,19,5,0.2632,0
3813,45+,23,8,0.3478,0
3813,<30,54,15,0.2778,0
3814,30-35,66,7,0.1061,0
3814,35-40,69,6,0.087,0
3814,40-45,35,3,0.0857,0
3814,45+,10,0,0.0,0
3814,<30,134,11,0.0821,0
3820,30-35,27,0,0.0,0
3820,35-40,36,0,0.0,0
3820,40-45,26,0,0.0,0
3820,45+,34,2,0.0588,0
3820,<30,51,0,0.0,0
3822,30-35,117,25,0.2137,0
3822,35-40,104,25,0.2404,0
3822,40-45,27,10,0.3704,0
3822,45+,12,8,0.6667,0
3822,<30,93,30,0.3226,0
3825,30-35,50,5,0.1,0
3825,35-40,36,2,0.0556,0
3825,40-45,17,1,0.0588,0
3825,45+,23,5,0.2174,0
3825,<30,137,15,0.1095,0
3826,30-35,91,11,0.1209,0
3826,35-40,64,16,0.25,0
3826,40-45,20,5,0.25,0
3826,45+,19,1,0.0526,0
3826,<30,107,16,0.1495,0
3827,30-35,62,2,0.0323,0
3827,35-40,60,2,0.0333,0
3827,40-45,44,1,0.0227,0
3827,45+,26,1,0.0385,0
3827,<30,92,6,0.0652,0
3828,30-35,37,2,0.0541,0
3828,35-40,86,9,0.1047,0
3828,40-45,67,12,0.1791,0
3828,45+,26,5,0.1923,0
3828,<30,75,4,0.0533,0
3831,30-35,100,14,0.14,0
3831,35-40,42,5,0.119,0
3831,40-45,34,4,0.1176,0
3831,45+,42,6,0.1429,0
3831,<30,57,6,0.1053,0
3832,30-35,33,0,0.0,0
3832,35-40,63,5,0.0794,0
3832,40-45,25,2,0.08,0
3832,45+,19,2,0.1053,0
3832,<30,49,2,0.0408,0
3833,30-35,132,31,0.2348,0
3833,35-40,53,16,0.3019,0
3833,40-45,25,6,0.24,0
3833,45+,9,5,0.5556,1
3833,<30,139,37,0.2662,0
3834,30-35,77,5,0.0649,0
3834,35-40,40,4,0.1,0
3834,40-45,33,2,0.0606,0
3834,45+,9,1,0.1111,1
3834,<30,102,9,0.0882,0
3837,30-35,111,22,0.1982,0
3837,35-40,46,12,0.2609,0
3837,40-45,39,12,0.3077,0
3837,45+,20,5,0.25,0
3837,<30,110,30,0.2727,0
3838,30-35,75,10,0.1333,0
3838,35-40,28,3,0.1071,0
3838,40-45,16,1,0.0625,0
3838,45+,35,8,0.2286,0
3838,<30,112,13,0.1161,0
3839,30-35,71,4,0.0563,0
3839,35-40,71,3,0.0423,0
3839,40-45,43,1,0.0233,0
3839,45+,9,2,0.2222,1
3839,<30,106,8,0.0755,0
3841,30-35,62,12,0.1935,0
3841,35-40,43,14,0.3256,0
3841,40-45,55,13,0.2364,0
3841,45+,28,6,0.2143,0
3841,<30,170,29,0.1706,0
3842,30-35,79,12,0.1519,0
3842,35-40,65,12,0.1846,0
3842,40-45,40,12,0.3,0
3842,45+,8,0,0.0,1
3842,<30,73,6,0.0822,0
3843,30-35,94,10,0.1064,0
3843,35-40,79,8,0.1013,0
3843,40-45,66,9,0.1364,0
3843,45+,28,5,0.1786,0
3843,<30,37,7,0.1892,0
3845,30-35,60,14,0.2333,0
3845,35-40,46,5,0.1087,0
3845,40-45,40,11,0.275,0
3845,45+,25,8,0.32,0
3845,<30,46,4,0.087,0
3848,30-35,68,7,0.1029,0
3848,35-40,84,14,0.1667,0
3848,40-45,30,2,0.0667,0
3848,45+,25,1,0.04,0
3848,<30,112,12,0.1071,0
3849,30-35,56,20,0.3571,0
3849,35-40,60,28,0.4667,0
3849,40-45,48,21,0.4375,0
3849,45+,27,14,0.5185,0
3849,<30,85,34,0.4,0
3850,30-35,90,7,0.0778,0
3850,35-40,85,12,0.1412,0
3850,45+,52,7,0.1346,0
3850,<30,106,14,0.1321,0
3851,30-35,15,0,0.0,0
3851,35-40,9,0,0.0,1
3851,40-45,25,1,0.04,0
3851,<30,76,4,0.0526,0
3852,30-35,46,2,0.0435,0
3852,35-40,73,10,0.137,0
3852,40-45,63,9,0.1429,0
3852,45+,47,7,0.1489,0
3852,<30,65,10,0.1538,0
3853,30-35,104,17,0.1635,0
3853,35-40,69,9,0.1304,0
3853,40-45,39,9,0.2308,0
3853,45+,36,10,0.2778,0
3853,<30,97,18,0.1856,0
3854,30-35,94,19,0.2021,0
3854,35-40,39,11,0.2821,0
3854,40-45,75,23,0.3067,0
3854,45+,11,2,0.1818,0
3854,<30,95,24,0.2526,0
3855,30-35,10,0,0.0,0
3855,35-40,9,0,0.0,1
3855,40-45,6,0,0.0,1
3855,<30,29,0,0.0,0
3857,30-35,89,13,0.1461,0
3857,35-40,37,3,0.0811,0
3857,40-45,26,7,0.2692,0
3857,45+,9,1,0.1111,1
3857,<30,97,13,0.134,0
3859,30-35,68,6,0.0882,0
3859,35-40,39,3,0.0769,0
3859,40-45,5,1,0.2,1
3859,45+,18,2,0.1111,0
3859,<30,108,8,0.0741,0
3860,30-35,51,0,0.0,0
3860,35-40,32,4,0.125,0
3860,40-45,63,4,0.0635,0
3860,45+,27,1,0.037,0
3860,<30,108,9,0.0833,0
3863,30-35,61,3,0.0492,0
3863,35-40,73,4,0.0548,0
3863,45+,19,2,0.1053,0
3863,<30,119,12,0.1008,0
3866,30-35,55,4,0.0727,0
3866,35-40,43,0,0.0,0
3866,40-45,36,1,0.0278,0
3866,45+,25,5,0.2,0
3866,<30,80,5,0.0625,0
3867,30-35,111,5,0.045,0
3867,35-40,50,6,0.12,0
3867,40-45,32,3,0.0938,0
3867,<30,79,2,0.0253,0
3868,30-35,89,8,0.0899,0
3868,35-40,59,8,0.1356,0
3868,40-45,18,3,0.1667,0
3868,45+,37,3,0.0811,0
3868,<30,76,2,0.0263,0
3869,30-35,84,7,0.0833,0
3869,35-40,52,4,0.0769,0
3869,45+,36,2,0.0556,0
3869,<30,98,6,0.0612,0
3870,30-35,56,3,0.0536,0
3870,35-40,74,6,0.0811,0
3870,40-45,26,5,0.1923,0
3870,<30,143,17,0.1189,0
3871,30-35,80,9,0.1125,0
3871,35-40,22,1,0.0455,0
3871,40-45,46,7,0.1522,0
3871,45+,16,1,0.0625,0
3871,<30,33,1,0.0303,0
3872,30-35,82,14,0.1707,0
3872,35-40,71,19,0.2676,0
3872,40-45,26,7,0.2692,0
3872,45+,10,1,0.1,0
3872,<30,155,26,0.1677,0
3873,30-35,62,7,0.1129,0
3873,35-40,37,7,0.1892,0
3873,40-45,47,11,0.234,0
3873,45+,50,9,0.18,0
3873,<30,95,10,0.1053,0
3874,30-35,100,24,0.24,0
3874,35-40,21,5,0.2381,0
3874,40-45,56,15,0.2679,0
3874,45+,22,3,0.1364,0
3874,<30,141,39,0.2766,0
3875,30-35,84,6,0.0714,0
3875,35-40,70,10,0.1429,0
3875,40-45,26,4,0.1538,0
3875,45+,21,4,0.1905,0
3875,<30,91,10,0.1099,0
3876,30-35,89,40,0.4494,0
3876,35-40,33,10,0.303,0
3876,40-45,10,5,0.5,0
3876,45+,23,12,0.5217,0
3876,<30,127,51,0.4016,0
3878,30-35,78,7,0.0897,0
3878,35-40,53,4,0.0755,0
3878,40-45,33,7,0.2121,0
3878,<30,98,6,0.0612,0
3880,30-35,135,8,0.0593,0
3880,35-40,34,0,0.0,0
3880,40-45,47,7,0.1489,0
3880,45+,17,1,0.0588,0
3880,<30,62,8,0.129,0
3882,30-35,66,5,0.0758,0
3882,35-40,73,8,0.1096,0
3882,40-45,53,4,0.0755,0
3882,45+,43,11,0.2558,0
3882,<30,74,9,0.1216,0
3885,30-35,65,9,0.1385,0
3885,35-40,89,15,0.1685,0
3885,40-45,11,3,0.2727,0
3885,<30,142,19,0.1338,0
3888,30-35,60,11,0.1833,0
3888,35-40,68,9,0.1324,0
3888,40-45,82,15,0.1829,0
3888,45+,49,9,0.1837,0
3888,<30,101,19,0.1881,0
3889,30-35,72,6,0.0833,0
3889,35-40,26,4,0.1538,0
3889,40-45,38,3,0.0789,0
3889,45+,21,2,0.0952,0
3889,<30,117,4,0.0342,0
3891,30-35,42,2,0.0476,0
3891,35-40,61,2,0.0328,0
3891,40-45,54,5,0.0926,0
3891,45+,36,4,0.1111,0
3891,<30,113,3,0.0265,0
3892,30-35,40,7,0.175,0
3892,35-40,103,16,0.1553,0
3892,40-45,41,2,0.0488,0
3892,<30,102,11,0.1078,0
3893,30-35,45,7,0.1556,0
3893,35-40,60,5,0.0833,0
3893,40-45,45,6,0.1333,0
3893,45+,18,1,0.0556,0
3893,<30,107,14,0.1308,0
3895,30-35,53,8,0.1509,0
3895,35-40,55,3,0.0545,0
3895,40-45,9,0,0.0,1
3895,45+,16,1,0.0625,0
3895,<30,16,0,0.0,0
3896,30-35,79,10,0.1266,0
3896,35-40,56,3,0.0536,0
3896,40-45,8,0,0.0,1
3896,45+,17,2,0.1176,0
3896,<30,80,10,0.125,0
3897,30-35,81,19,0.2346,0
3897,35-40,52,16,0.3077,0
3897,40-45,59,11,0.1864,0
