日付,場コード,レース番号,買い目
20260724,06,4,1-5-3
20260724,06,8,1-2-4
20260724,06,8,1-4-2
20260724,06,8,1-4-5
20260724,06,8,1-4-6
20260724,06,8,4-1-2
20260724,08,1,1-2-3
20260724,08,1,1-2-4
20260724,08,1,1-2-5
20260724,08,1,1-2-6
20260724,08,1,1-3-2
20260724,08,1,1-3-4
20260724,08,1,1-4-2
20260724,08,1,1-4-3
20260724,12,10,1-2-3
20260724,12,10,1-3-2
20260724,12,10,1-3-4
20260724,12,10,1-3-5
20260724,12,10,1-3-6
20260724,12,10,1-4-3
20260724,12,10,1-5-3
20260724,12,2,1-2-4
20260724,12,2,1-3-4
20260724,12,2,1-4-2
20260724,12,2,1-4-3
20260724,12,2,4-1-2
20260724,12,4,1-2-3
20260724,12,4,1-3-2
20260724,12,4,1-3-4
20260724,12,4,1-3-6
20260724,12,4,1-4-3
20260724,12,5,1-2-3
20260724,12,5,1-2-4
20260724,12,5,1-2-5
20260724,12,5,1-2-6
20260724,12,5,1-3-2
20260724,12,5,1-3-4
20260724,12,5,1-4-2
20260724,12,5,1-4-3
20260724,12,8,1-2-3
20260724,12,8,1-2-4
20260724,12,8,1-3-2
20260724,12,8,1-3-4
20260724,12,8,1-3-6
20260724,12,8,1-4-3
20260724,12,8,1-6-3
20260724,13,2,1-2-3
20260724,13,2,1-2-6
20260724,13,2,1-3-2
20260724,13,2,1-3-6
20260724,13,2,1-6-2
20260724,13,6,1-2-3
20260724,13,6,1-2-4
20260724,13,6,1-3-4
20260724,13,6,1-4-2
20260724,13,6,1-4-3
20260724,13,8,1-2-3
20260724,13,8,1-2-5
20260724,13,8,1-3-2
20260724,13,8,2-1-3
20260724,13,8,3-1-2
20260724,13,9,1-2-3
20260724,13,9,1-3-2
20260724,13,9,1-3-4
20260724,13,9,1-3-6
20260724,13,9,1-4-3
20260724,14,1,1-2-3
20260724,14,1,1-2-4
20260724,14,1,1-3-2
20260724,14,1,1-3-4
20260724,14,1,1-3-5
20260724,14,1,1-3-6
20260724,14,1,1-4-2
20260724,14,1,1-4-3
20260724,14,12,1-2-3
20260724,14,12,1-2-4
20260724,14,12,1-2-6
20260724,14,12,1-3-2
20260724,14,12,2-1-3
20260724,14,4,1-2-3
20260724,14,4,1-2-4
20260724,14,4,1-2-6
20260724,14,4,1-3-2
20260724,14,4,1-4-2
20260724,14,9,1-2-3
20260724,14,9,1-2-5
20260724,14,9,1-3-2
20260724,14,9,1-5-2
20260724,14,9,1-5-3
20260724,15,1,1-2-3
20260724,15,1,1-3-2
20260724,15,1,1-3-5
20260724,15,1,1-5-3
20260724,15,4,1-4-2
20260724,15,4,1-4-5
20260724,15,4,1-4-6
20260724,15,4,1-5-4
20260724,15,4,1-5-6
20260724,15,4,1-6-4
20260724,15,4,1-6-5
20260724,15,5,1-2-3
20260724,15,5,1-2-4
20260724,15,5,1-4-2
20260724,15,5,1-4-3
20260724,15,7,1-2-4
20260724,15,7,1-4-2
20260724,15,7,1-4-3
20260724,15,7,1-4-5
20260724,15,7,1-4-6
20260724,15,7,1-5-4
20260724,15,7,1-6-4
20260724,15,8,1-2-3
20260724,15,8,1-2-4
20260724,15,8,1-3-2
20260724,15,8,1-4-2
20260724,15,8,2-1-4
20260724,15,9,1-2-3
20260724,15,9,1-2-5
20260724,15,9,1-3-2
20260724,15,9,1-3-5
20260724,15,9,1-5-3
20260724,17,1,1-2-3
20260724,17,1,1-2-4
20260724,17,1,1-2-5
20260724,17,1,1-3-2
20260724,17,1,1-3-4
20260724,17,1,1-3-5
20260724,17,1,1-4-2
20260724,17,1,1-4-3
20260724,17,10,1-3-2
20260724,17,10,1-3-4
20260724,17,10,1-4-2
20260724,17,10,1-4-3
20260724,17,10,1-4-5
20260724,17,4,1-2-3
20260724,17,4,1-2-4
20260724,17,4,1-3-4
20260724,17,4,1-4-2
20260724,17,4,1-4-3
20260724,17,8,1-2-3
20260724,17,8,1-2-4
20260724,17,8,1-3-2
20260724,17,8,1-3-4
20260724,19,1,1-2-3
20260724,19,1,1-2-4
20260724,19,1,1-3-2
20260724,19,1,2-1-3
20260724,19,1,3-1-2
20260724,19,2,1-2-3
20260724,19,2,1-2-4
20260724,19,2,1-2-6
20260724,19,2,2-1-3
20260724,19,2,2-1-4
20260724,19,3,1-2-3
20260724,19,3,1-2-4
20260724,19,3,1-2-5
20260724,19,3,1-2-6
20260724,19,3,1-3-2
20260724,19,3,1-5-2
20260724,19,3,1-6-2
20260724,19,5,1-2-3
20260724,19,5,1-2-4
20260724,19,5,1-3-2
20260724,19,5,1-4-2
20260724,19,6,1-2-4
20260724,19,6,1-4-2
20260724,19,6,1-4-3
20260724,19,6,1-4-5
20260724,19,6,1-5-4
20260724,19,7,1-2-3
20260724,19,7,1-3-2
20260724,19,7,1-3-6
20260724,19,7,1-6-3
20260724,19,8,1-3-4
20260724,19,8,1-4-2
20260724,19,8,1-4-3
20260724,21,1,1-2-3
20260724,21,1,1-2-4
20260724,21,1,1-2-5
20260724,21,1,1-3-2
20260724,21,1,1-4-2
20260724,21,12,1-3-2
20260724,21,12,1-3-4
20260724,21,12,1-3-5
20260724,21,12,1-4-3
20260724,21,4,1-2-3
20260724,21,4,1-2-4
20260724,21,4,1-4-2
20260724,21,4,2-1-4
20260724,21,4,4-1-2
20260724,21,5,1-2-3
20260724,21,5,1-2-4
20260724,21,5,1-2-6
20260724,21,5,1-3-2
20260724,21,5,1-4-2
20260724,21,7,1-2-3
20260724,21,7,1-2-4
20260724,21,7,1-2-5
20260724,21,7,1-3-2
20260724,21,7,1-3-4
20260724,21,7,1-3-5
20260724,21,7,1-5-3
20260724,21,9,1-2-4
20260724,21,9,1-2-5
20260724,21,9,1-2-6
20260724,21,9,1-4-2
20260724,21,9,2-1-4
20260724,23,1,1-2-3
20260724,23,1,1-2-4
20260724,23,1,1-2-5
20260724,23,1,1-4-2
20260724,23,10,1-2-4
20260724,23,10,1-3-4
20260724,23,10,1-4-2
20260724,23,10,1-4-3
20260724,23,10,1-4-5
20260724,23,3,1-2-4
20260724,23,3,1-3-4
20260724,23,3,1-4-2
20260724,23,3,1-4-3
20260724,23,3,4-1-2
20260724,24,1,1-2-3
20260724,24,1,1-3-2
20260724,24,1,1-3-4
20260724,24,1,1-4-2
20260724,24,1,1-4-3
20260724,24,12,1-2-3
20260724,24,12,1-2-4
20260724,24,12,1-2-5
20260724,24,12,1-3-2
20260724,24,12,1-4-2
20260724,24,4,1-2-3
20260724,24,4,1-2-4
20260724,24,4,1-2-5
20260724,24,4,1-3-2
20260724,24,4,1-5-2
20260724,24,6,1-2-3
20260724,24,6,1-2-6
20260724,24,6,1-3-2
20260724,24,6,1-3-5
20260724,24,6,1-3-6
20260724,24,6,1-5-3
20260724,24,6,1-6-2
20260724,24,6,1-6-3
20260724,24,7,1-2-3
20260724,24,7,1-3-2
20260724,24,7,1-3-5
20260724,24,7,1-5-3
20260725,01,1,1-2-4
20260725,01,1,1-2-5
20260725,01,1,1-4-2
20260725,01,1,1-5-2
20260725,01,1,2-1-4
20260725,01,10,1-2-3
20260725,01,10,1-3-2
20260725,01,10,1-3-6
20260725,01,10,2-1-3
20260725,01,10,3-1-2
20260725,01,11,1-2-4
20260725,01,11,1-3-4
20260725,01,11,1-4-2
20260725,01,11,1-4-3
20260725,01,11,1-4-5
20260725,01,2,1-2-3
20260725,01,2,1-2-4
20260725,01,2,1-2-6
20260725,01,2,1-4-2
20260725,01,2,1-4-3
20260725,01,6,1-2-3
20260725,01,6,1-3-2
20260725,01,7,1-2-3
20260725,01,7,1-3-2
20260725,01,7,1-3-5
20260725,01,7,1-3-6
20260725,01,7,3-1-2
20260725,01,8,1-2-5
20260725,01,8,1-4-5
20260725,01,8,1-5-2
20260725,01,8,1-5-4
20260725,01,9,1-2-3
20260725,01,9,1-2-4
20260725,01,9,1-3-2
20260725,01,9,1-3-4
20260725,02,1,1-2-3
20260725,02,1,1-2-4
20260725,02,1,1-2-6
20260725,02,1,1-3-2
20260725,02,1,1-3-6
20260725,06,1,1-2-3
20260725,06,1,1-2-4
20260725,06,1,1-2-5
20260725,06,1,1-3-2
20260725,06,1,1-3-4
20260725,06,12,1-2-3
20260725,06,12,1-2-4
20260725,06,12,1-3-2
20260725,06,12,1-4-2
20260725,06,3,1-3-4
20260725,06,3,1-3-5
20260725,06,3,1-4-5
20260725,06,3,1-5-3
20260725,06,3,1-5-4
20260725,06,4,1-2-3
20260725,06,4,1-3-2
20260725,06,4,1-3-4
20260725,06,4,1-3-5
20260725,06,4,3-1-2
20260725,06,9,1-2-3
20260725,06,9,1-3-2
20260725,06,9,1-3-6
20260725,06,9,1-6-3
20260725,06,9,3-1-2
20260725,08,1,1-2-3
20260725,08,1,1-2-4
20260725,08,1,1-3-2
20260725,08,1,1-3-4
20260725,08,1,1-4-3
20260725,08,3,1-3-2
20260725,08,3,1-3-4
20260725,08,3,1-3-5
20260725,08,3,1-4-3
20260725,08,3,1-5-3
20260725,08,4,1-2-3
20260725,08,4,1-2-4
20260725,08,4,1-2-6
20260725,08,4,1-4-2
20260725,08,4,1-6-2
20260725,08,5,1-2-3
20260725,08,5,1-2-4
20260725,08,5,1-3-2
20260725,08,5,1-4-2
20260725,08,5,2-1-4
20260725,08,6,1-2-3
20260725,08,6,1-2-5
20260725,08,6,1-2-6
20260725,08,6,1-3-2
20260725,08,6,1-3-5
20260725,08,6,1-5-2
20260725,08,6,1-5-3
20260725,08,6,1-6-2
20260725,12,10,1-2-3
20260725,12,10,1-3-2
20260725,12,10,1-3-4
20260725,12,10,1-3-5
20260725,12,10,1-3-6
20260725,12,2,1-2-3
20260725,12,2,1-3-2
20260725,12,2,1-3-4
20260725,12,2,1-3-6
20260725,12,2,1-4-3
20260725,12,3,1-2-3
20260725,12,3,1-3-2
20260725,12,3,1-3-6
20260725,12,3,1-6-3
20260725,12,3,3-1-2
20260725,12,4,1-3-4
20260725,12,4,1-4-2
20260725,12,4,1-4-3
20260725,12,4,3-1-4
20260725,12,4,4-1-3
20260725,12,5,1-2-3
20260725,12,5,1-2-4
20260725,12,5,1-3-2
20260725,12,5,1-3-4
20260725,12,5,1-4-3
20260725,12,7,1-2-3
20260725,12,7,1-3-2
20260725,12,7,1-3-4
20260725,12,7,1-3-5
20260725,12,7,1-3-6
20260725,12,7,1-4-3
20260725,12,7,1-5-3
20260725,12,7,1-6-3
20260725,12,8,1-2-3
20260725,12,8,1-2-4
20260725,12,8,1-2-6
20260725,12,8,1-4-2
20260725,12,9,1-2-3
20260725,12,9,1-2-4
20260725,12,9,1-3-2
20260725,12,9,1-4-2
20260725,13,5,1-2-3
20260725,13,5,1-3-2
20260725,13,5,1-3-4
20260725,13,5,1-3-5
20260725,13,5,1-4-3
20260725,13,7,1-2-3
20260725,13,7,1-2-5
20260725,13,7,1-5-2
20260725,13,7,1-5-3
20260725,14,1,1-2-3
20260725,14,1,1-3-2
20260725,14,1,1-3-4
20260725,14,1,1-3-5
20260725,14,3,1-2-3
20260725,14,3,1-2-5
20260725,14,3,1-3-2
20260725,14,3,1-5-2
20260725,14,3,2-1-5
20260725,14,5,1-2-3
20260725,14,5,1-2-4
20260725,14,5,1-2-5
20260725,14,5,1-4-2
20260725,14,5,1-5-2
20260725,14,8,1-2-4
20260725,14,8,1-2-5
20260725,14,8,1-4-2
20260725,14,8,1-5-2
20260725,14,8,2-1-5
20260725,15,1,1-2-3
20260725,15,1,1-3-2
20260725,15,1,1-3-4
20260725,15,1,2-1-3
20260725,15,1,3-1-2
20260725,15,10,1-2-3
20260725,15,10,1-2-4
20260725,15,10,1-3-4
20260725,15,10,1-4-2
20260725,15,10,1-4-3
20260725,15,11,1-2-3
20260725,15,11,1-2-4
20260725,15,11,1-3-2
20260725,15,11,1-3-4
20260725,15,11,1-4-3
20260725,15,4,1-2-3
20260725,15,4,1-2-4
20260725,15,4,1-2-6
20260725,15,4,1-3-2
20260725,15,4,1-3-4
20260725,15,6,1-2-4
20260725,15,6,1-3-4
20260725,15,6,1-4-2
20260725,15,6,1-4-3
20260725,15,6,1-4-5
20260725,15,6,1-4-6
20260725,15,6,1-6-4
20260725,15,7,1-2-3
20260725,15,7,1-3-2
20260725,15,7,1-3-5
20260725,15,7,1-3-6
20260725,15,7,1-6-3
20260725,15,8,1-2-3
20260725,15,8,1-2-4
20260725,15,8,1-4-2
20260725,15,8,1-4-3
20260725,15,8,4-1-2
20260725,17,1,1-2-3
20260725,17,1,1-2-4
20260725,17,1,1-2-5
20260725,17,1,1-3-2
20260725,17,1,2-1-3
20260725,17,2,1-3-2
20260725,17,2,1-3-4
20260725,17,2,1-4-2
20260725,17,2,1-4-3
20260725,17,2,3-1-4
20260725,17,4,1-3-2
20260725,17,4,1-3-4
20260725,17,4,1-3-5
20260725,17,4,1-4-3
20260725,17,4,1-5-3
20260725,17,7,1-2-4
20260725,17,7,1-3-2
20260725,17,7,1-3-4
20260725,17,7,1-4-2
20260725,17,7,1-4-3
20260725,17,8,1-2-5
20260725,17,8,1-3-5
20260725,17,8,1-5-2
20260725,17,8,1-5-3
20260725,17,8,1-5-4
20260725,20,10,1-2-3
20260725,20,10,1-3-2
20260725,20,10,1-3-4
20260725,20,10,2-1-3
20260725,20,10,3-1-2
20260725,20,5,1-2-4
20260725,20,5,1-3-4
20260725,20,5,1-4-2
20260725,20,5,1-4-3
20260725,20,5,4-1-2
20260725,20,7,1-2-4
20260725,20,7,1-3-4
20260725,20,7,1-4-2
20260725,20,7,1-4-3
20260725,21,1,1-3-2
20260725,21,1,1-3-4
20260725,21,1,1-4-2
20260725,21,1,1-4-3
20260725,21,10,1-2-3
20260725,21,10,1-3-2
20260725,21,10,1-3-4
20260725,21,10,1-3-5
20260725,21,10,1-3-6
20260725,21,10,1-4-3
20260725,21,10,1-5-3
20260725,21,2,1-2-4
20260725,21,2,1-3-4
20260725,21,2,1-4-2
20260725,21,2,1-4-3
20260725,21,2,1-4-5
20260725,21,3,1-2-5
20260725,21,3,1-3-5
20260725,21,3,1-5-2
20260725,21,3,1-5-3
20260725,21,3,5-1-3
20260725,21,4,1-3-4
20260725,21,4,1-3-5
20260725,21,4,1-4-2
20260725,21,4,1-4-3
20260725,21,4,1-4-5
20260725,21,4,1-5-3
20260725,21,4,1-5-4
20260725,21,7,1-2-3
20260725,21,7,1-2-4
20260725,21,7,1-3-2
20260725,21,7,1-4-2
20260725,21,7,2-1-4
20260725,23,1,1-2-3
20260725,23,1,1-2-4
20260725,23,1,1-2-5
20260725,23,1,1-3-2
20260725,23,1,1-3-5
20260725,23,1,1-4-2
20260725,23,1,1-5-2
20260725,23,1,1-5-3
20260725,23,12,1-2-3
20260725,23,12,1-2-4
20260725,23,12,1-3-2
20260725,23,12,1-4-2
20260725,23,12,2-1-3
20260725,23,3,1-2-3
20260725,23,3,1-2-5
20260725,23,3,1-3-5
20260725,23,3,1-5-2
20260725,23,3,1-5-3
20260725,23,5,1-2-3
20260725,23,5,1-2-4
20260725,23,5,1-2-6
20260725,23,5,1-3-2
20260725,23,5,1-3-4
20260725,23,5,1-4-2
20260725,23,5,1-4-3
20260725,23,9,1-3-4
20260725,23,9,1-4-2
20260725,23,9,1-4-3
20260725,23,9,1-4-6
20260725,23,9,4-1-3
20260725,24,1,1-3-2
20260725,24,1,1-3-4
20260725,24,1,1-3-5
20260725,24,1,1-4-3
20260725,24,1,3-1-4
20260725,24,2,1-2-4
20260725,24,2,1-3-2
20260725,24,2,1-3-4
20260725,24,2,1-4-2
20260725,24,2,1-4-3
20260725,24,3,1-2-3
20260725,24,3,1-3-2
20260725,24,3,1-3-4
20260725,24,3,1-3-5
20260725,24,3,3-1-2
20260725,24,5,1-2-5
20260725,24,5,1-5-2
20260725,24,5,1-5-3
20260725,24,5,1-5-4
20260725,24,6,1-2-3
20260725,24,6,1-2-4
20260725,24,6,1-2-5
20260725,24,6,1-3-2
20260725,24,6,1-4-2
20260725,24,6,1-5-2
20260725,24,6,1-5-3
20260725,24,7,1-2-3
20260725,24,7,1-2-4
20260725,24,7,1-4-2
20260725,24,8,1-2-4
20260725,24,8,1-3-4
20260725,24,8,1-4-2
20260725,24,8,1-4-3
20260725,24,8,4-1-2
20260726,01,6,1-2-3
20260726,01,6,1-3-2
20260726,01,6,1-3-4
20260726,01,7,1-2-3
20260726,01,7,1-3-2
20260726,01,7,1-3-4
20260726,01,7,1-3-5
20260726,01,7,1-5-3
20260726,01,8,1-2-3
20260726,01,8,1-2-5
20260726,01,8,1-3-2
20260726,01,8,1-5-2
20260726,01,8,1-5-3
20260726,02,7,1-2-3
20260726,02,7,1-2-4
20260726,02,7,1-2-6
20260726,02,7,1-3-2
20260726,02,7,2-1-3
20260726,04,2,1-2-3
20260726,04,2,1-2-5
20260726,04,2,1-3-2
20260726,04,2,1-3-5
20260726,04,2,1-5-3
20260726,06,1,1-2-3
20260726,06,1,1-2-5
20260726,06,1,1-3-2
20260726,06,1,1-3-5
20260726,06,1,1-5-3
20260726,06,3,1-2-3
20260726,06,3,1-2-4
20260726,06,3,1-2-6
20260726,06,3,1-3-2
20260726,06,3,2-1-3
20260726,06,4,1-2-3
20260726,06,4,1-2-4
20260726,06,4,1-2-6
20260726,06,4,1-3-2
20260726,06,4,1-4-2
20260726,08,1,1-2-3
20260726,08,1,1-3-2
20260726,08,1,1-3-4
20260726,08,1,1-4-2
20260726,08,1,1-4-3
20260726,08,3,1-2-3
20260726,08,3,1-2-4
20260726,08,3,1-2-5
20260726,08,3,1-3-2
20260726,08,3,1-3-5
20260726,08,3,1-4-2
20260726,08,3,1-5-2
20260726,08,4,1-2-3
20260726,08,4,1-2-4
20260726,08,4,1-3-2
20260726,08,4,1-4-2
20260726,08,4,1-4-3
20260726,08,6,1-2-3
20260726,08,6,1-2-4
20260726,08,6,1-2-6
20260726,08,6,1-3-2
20260726,08,6,2-1-3
20260726,08,9,1-3-2
20260726,08,9,1-3-4
20260726,08,9,1-4-2
20260726,08,9,1-4-3
20260726,08,9,4-1-3
20260726,12,5,1-2-3
20260726,12,5,1-2-4
20260726,12,5,1-2-6
20260726,12,5,1-3-2
20260726,12,5,1-6-2
20260726,13,2,1-2-3
20260726,13,2,1-2-5
20260726,13,2,1-3-2
20260726,13,2,1-5-2
20260726,13,2,2-1-5
20260726,13,4,1-2-3
20260726,13,4,1-2-4
20260726,13,4,1-3-2
20260726,13,4,1-4-2
20260726,13,4,2-1-3
20260726,13,7,1-2-3
20260726,13,7,1-2-4
20260726,13,7,1-3-2
20260726,13,7,1-4-2
20260726,13,7,2-1-4
20260726,13,8,1-2-3
20260726,13,8,1-2-4
20260726,13,8,1-3-2
20260726,13,8,1-3-4
20260726,13,8,1-4-2
20260726,13,9,1-2-3
20260726,13,9,1-3-2
20260726,13,9,1-3-4
20260726,13,9,1-3-5
20260726,13,9,1-3-6
20260726,13,9,1-4-3
20260726,13,9,1-6-3
20260726,14,1,1-2-3
20260726,14,1,1-2-4
20260726,14,1,1-3-2
20260726,14,11,1-2-3
20260726,14,11,1-2-4
20260726,14,11,1-2-5
20260726,14,11,1-2-6
20260726,14,11,1-3-2
20260726,14,2,1-3-4
20260726,14,2,1-3-5
20260726,14,2,1-4-3
20260726,14,2,3-1-4
20260726,14,2,4-1-3
20260726,14,3,1-2-3
20260726,14,3,1-2-4
20260726,14,3,1-3-4
20260726,14,3,1-4-2
20260726,14,3,1-4-3
20260726,14,4,1-2-5
20260726,14,4,1-4-5
20260726,14,4,1-5-2
20260726,14,4,1-5-3
20260726,14,4,1-5-4
20260726,14,4,1-5-6
20260726,14,4,1-6-5
20260726,14,6,1-2-3
20260726,14,6,1-3-2
20260726,14,6,1-3-6
20260726,14,6,1-6-3
20260726,14,6,3-1-2
20260726,14,8,1-2-3
20260726,14,8,1-2-6
20260726,14,8,1-3-2
20260726,14,8,1-6-2
20260726,14,8,1-6-3
20260726,17,1,1-2-3
20260726,17,1,1-2-4
20260726,17,1,1-2-5
20260726,17,1,1-4-2
20260726,17,1,1-5-2
20260726,17,4,1-2-3
20260726,17,4,1-3-2
20260726,17,4,1-3-4
20260726,17,4,1-3-5
20260726,17,4,1-3-6
20260726,17,8,1-2-3
20260726,17,8,1-2-4
20260726,17,8,1-2-5
20260726,17,8,1-4-2
20260726,17,8,1-5-2
20260726,17,9,1-2-5
20260726,17,9,1-3-5
20260726,17,9,1-5-2
20260726,17,9,1-5-3
20260726,17,9,1-5-4
20260726,20,1,1-2-3
20260726,20,1,1-2-4
20260726,20,1,1-3-2
20260726,20,1,1-3-4
20260726,20,1,2-1-3
20260726,20,10,1-2-4
20260726,20,10,1-3-4
20260726,20,10,1-4-2
20260726,20,10,1-4-3
20260726,20,10,4-1-2
20260726,20,12,1-2-4
20260726,20,12,1-3-4
20260726,20,12,1-3-5
20260726,20,12,1-4-2
20260726,20,12,1-4-3
20260726,20,12,1-4-5
20260726,20,12,1-5-4
20260726,20,3,1-2-5
20260726,20,3,1-5-2
20260726,20,3,1-5-4
20260726,20,3,1-5-6
20260726,20,3,5-1-2
20260726,20,5,1-2-3
20260726,20,5,1-2-4
20260726,20,5,1-3-2
20260726,20,5,1-4-2
20260726,20,5,2-1-4
20260726,20,6,1-2-3
20260726,20,6,1-3-2
20260726,20,6,1-3-4
20260726,20,6,1-3-6
20260726,20,6,1-4-3
20260726,20,7,1-2-3
20260726,20,7,1-2-4
20260726,20,7,1-3-2
20260726,20,7,1-4-2
20260726,20,9,1-2-3
20260726,20,9,1-3-2
20260726,20,9,1-3-4
20260726,20,9,1-4-3
20260726,20,9,3-1-2
20260726,21,1,1-2-3
20260726,21,1,1-2-4
20260726,21,1,1-3-2
20260726,21,1,1-3-4
20260726,21,1,1-4-3
20260726,21,10,1-3-2
20260726,21,10,1-3-4
20260726,21,10,1-3-5
20260726,21,10,1-4-3
20260726,21,10,3-1-4
20260726,21,2,1-2-4
20260726,21,2,1-4-2
20260726,21,2,1-4-3
20260726,21,2,1-4-5
20260726,21,2,4-1-2
20260726,21,4,1-3-2
20260726,21,4,1-3-4
20260726,21,4,1-3-5
20260726,21,4,1-4-3
20260726,21,4,1-5-3
20260726,21,5,1-3-2
20260726,21,5,1-3-4
20260726,21,5,1-3-5
20260726,21,5,1-3-6
20260726,21,5,1-4-3
20260726,21,5,1-4-6
20260726,21,5,1-5-3
20260726,21,5,1-6-3
20260726,23,1,1-2-3
20260726,23,1,1-3-2
20260726,23,1,1-3-5
20260726,23,1,1-5-3
20260726,23,11,1-2-3
20260726,23,11,1-2-4
20260726,23,11,1-3-2
20260726,23,11,1-4-2
20260726,23,3,1-2-5
20260726,23,3,1-3-5
20260726,23,3,1-5-2
20260726,23,3,1-5-3
20260726,23,3,1-5-4
20260726,23,5,1-2-3
20260726,23,5,1-3-2
20260726,23,5,1-3-4
20260726,23,5,1-3-5
20260726,23,5,1-4-3
20260726,23,7,1-2-3
20260726,23,7,1-2-4
20260726,23,7,1-3-2
20260726,23,7,1-3-4
20260726,23,7,1-4-2
20260727,01,5,1-2-3
20260727,01,5,1-2-5
20260727,01,5,1-2-6
20260727,01,5,1-3-2
20260727,01,5,1-6-2
20260727,01,6,1-2-3
20260727,01,6,1-3-2
20260727,01,6,1-3-4
20260727,01,6,1-3-5
20260727,01,6,1-5-3
20260727,01,7,1-2-3
20260727,01,7,1-3-2
20260727,01,7,1-3-4
20260727,01,7,1-3-5
20260727,01,7,3-1-2
20260727,01,8,1-2-3
20260727,01,8,1-2-5
20260727,01,8,1-3-2
20260727,01,8,1-3-5
20260727,01,8,1-5-3
20260727,01,9,1-2-3
20260727,01,9,1-2-4
20260727,01,9,1-3-2
20260727,01,9,1-3-4
20260727,01,9,1-4-2
20260727,06,2,1-2-3
20260727,06,2,1-2-4
20260727,06,2,1-2-5
20260727,06,2,1-4-2
20260727,06,2,1-5-2
20260727,06,4,1-3-4
20260727,06,4,1-4-2
20260727,06,4,1-4-3
20260727,06,4,1-4-5
20260727,06,4,1-5-4
20260727,06,5,1-2-3
20260727,06,5,1-2-4
20260727,06,5,1-2-5
20260727,06,5,1-3-2
20260727,06,5,1-4-2
20260727,06,6,1-2-4
20260727,06,6,1-3-4
20260727,06,6,1-4-2
20260727,06,6,1-4-3
20260727,06,6,4-1-2
20260727,06,7,1-2-3
20260727,06,7,1-2-5
20260727,06,7,1-3-2
20260727,06,7,1-3-5
20260727,06,7,1-5-3
20260727,06,8,1-2-3
20260727,06,8,1-2-4
20260727,06,8,1-3-2
20260727,06,8,1-3-4
20260727,06,8,1-4-3
20260727,06,9,1-2-4
20260727,06,9,1-3-2
20260727,06,9,1-3-4
20260727,06,9,1-4-2
20260727,06,9,1-4-3
20260727,09,1,1-2-3
20260727,09,1,1-2-4
20260727,09,1,1-3-2
20260727,09,1,1-4-2
20260727,09,1,1-4-3
20260727,09,5,1-2-3
20260727,09,5,1-2-4
20260727,09,5,1-2-5
20260727,09,5,1-3-2
20260727,09,5,1-4-2
20260727,10,1,1-2-3
20260727,10,1,1-2-4
20260727,10,1,1-2-5
20260727,10,1,1-3-2
20260727,10,1,1-4-2
20260727,10,2,1-2-3
20260727,10,2,1-2-4
20260727,10,2,1-3-2
20260727,10,2,1-4-2
20260727,10,2,2-1-3
20260727,10,3,1-2-3
20260727,10,3,1-3-2
20260727,10,5,1-2-4
20260727,10,5,1-2-5
20260727,10,5,1-4-2
20260727,10,5,1-4-3
20260727,10,5,1-4-5
20260727,10,5,1-5-2
20260727,10,5,1-5-4
20260727,12,5,1-2-3
20260727,12,5,1-2-4
20260727,12,5,1-2-5
20260727,12,5,1-2-6
20260727,12,5,1-3-2
20260727,12,5,1-3-4
20260727,12,5,1-4-2
20260727,12,5,1-4-3
20260727,14,1,1-2-3
20260727,14,1,1-2-5
20260727,14,1,1-3-2
20260727,14,1,1-3-4
20260727,14,1,1-3-5
20260727,14,1,1-3-6
20260727,14,1,1-5-2
20260727,14,1,1-5-3
20260727,14,3,1-2-3
20260727,14,3,1-2-4
20260727,14,3,1-2-5
20260727,14,3,1-3-2
20260727,14,5,1-2-3
20260727,14,5,1-3-2
20260727,14,5,1-3-4
20260727,14,5,2-1-3
20260727,14,5,3-1-2
20260727,14,7,1-2-4
20260727,14,7,1-2-6
20260727,14,7,1-4-2
20260727,14,7,1-6-2
20260727,14,7,2-1-4
20260727,14,8,1-2-3
20260727,14,8,1-3-2
20260727,14,8,1-3-4
20260727,14,8,1-4-3
20260727,14,8,3-1-2
20260727,14,9,1-2-3
20260727,14,9,1-3-2
20260727,14,9,1-3-4
20260727,14,9,1-3-5
20260727,14,9,1-4-3
20260727,17,1,1-2-3
20260727,17,1,1-2-4
20260727,17,1,1-3-2
20260727,17,8,1-3-4
20260727,17,8,1-4-2
20260727,17,8,1-4-3
20260727,17,8,3-1-4
20260727,17,8,4-1-3
20260727,19,8,1-2-3
20260727,19,8,1-2-4
20260727,19,8,1-3-2
20260727,19,8,1-4-2
20260727,19,8,1-4-3
20260727,19,9,1-2-3
20260727,19,9,1-2-4
20260727,19,9,1-3-2
20260727,19,9,1-3-4
20260727,19,9,1-4-2
20260727,20,1,1-2-3
20260727,20,1,1-2-4
20260727,20,1,1-2-5
20260727,20,1,1-3-2
20260727,20,1,1-4-2
20260727,20,10,1-2-4
20260727,20,10,1-3-4
20260727,20,10,1-4-2
20260727,20,10,1-4-3
20260727,20,10,1-4-6
20260727,20,12,1-2-3
20260727,20,12,1-2-4
20260727,20,12,1-3-2
20260727,20,12,1-3-4
20260727,20,12,1-4-2
20260727,20,6,1-2-3
20260727,20,6,1-3-2
20260727,20,6,1-3-4
20260727,20,6,1-3-5
20260727,20,6,1-3-6
20260727,21,1,1-2-3
20260727,21,1,1-3-2
20260727,21,1,1-3-5
20260727,21,1,1-5-3
20260727,21,1,3-1-2
