日付,場コード,レース番号,買い目,最終オッズ
20260815,01,7,1-3-2,5.2
20260815,01,7,2-1-3,19.7
20260815,01,7,3-1-2,22.2
20260815,01,8,1-2-3,11.7
20260815,01,8,1-2-4,10.0
20260815,01,8,1-3-2,12.1
20260815,01,8,1-4-2,12.1
20260815,01,8,1-4-3,12.1
20260815,02,7,1-2-3,18.0
20260815,02,7,1-2-4,11.4
20260815,02,7,1-2-5,14.4
20260815,02,7,1-3-2,20.3
20260815,02,7,1-4-2,12.0
20260815,05,11,1-2-3,11.8
20260815,05,11,1-2-4,9.3
20260815,05,11,1-2-5,5.5
20260815,05,11,1-3-2,16.3
20260815,05,11,1-5-2,10.0
20260815,06,4,1-3-4,11.0
20260815,06,4,1-3-5,5.7
20260815,06,4,1-4-3,19.0
20260815,06,4,1-5-3,6.5
20260815,06,8,1-3-4,6.2
20260815,06,8,1-4-2,68.6
20260815,06,8,1-4-3,5.8
20260815,06,8,1-4-5,15.4
20260815,06,8,4-1-3,25.3
20260815,06,9,1-2-3,59.3
20260815,06,9,1-2-4,24.7
20260815,06,9,1-3-2,75.9
20260815,06,9,1-3-4,47.3
20260815,06,9,1-4-2,23.0
20260815,06,9,1-4-3,40.7
20260815,06,9,1-4-6,9.2
20260815,07,12,1-2-3,6.2
20260815,07,12,1-2-4,20.2
20260815,07,12,1-2-6,13.1
20260815,07,12,1-3-2,7.8
20260815,07,12,2-1-3,31.2
20260815,07,6,1-2-4,109.4
20260815,07,6,1-2-5,66.0
20260815,07,6,1-2-6,25.4
20260815,07,6,1-4-2,134.6
20260815,07,6,1-4-6,26.0
20260815,07,6,1-5-2,73.5
20260815,07,6,1-6-2,7.9
20260815,07,6,1-6-4,7.6
20260815,07,7,1-2-3,8.2
20260815,07,7,1-2-4,15.2
20260815,07,7,1-3-2,7.1
20260815,07,7,1-3-4,5.1
20260815,07,7,1-4-3,13.3
20260815,07,8,1-3-2,22.0
20260815,07,8,1-3-4,7.4
20260815,07,8,1-4-3,6.5
20260815,07,8,3-1-4,29.3
20260815,07,8,4-1-3,25.7
20260815,08,1,1-2-3,8.2
20260815,08,1,1-2-4,13.4
20260815,08,1,1-3-2,8.2
20260815,08,1,1-3-4,5.9
20260815,08,1,1-4-3,11.0
20260815,08,4,1-2-3,12.4
20260815,08,4,1-2-4,33.5
20260815,08,4,1-3-2,8.3
20260815,08,4,1-3-4,7.9
20260815,08,4,1-4-3,31.0
20260815,08,6,1-2-3,17.3
20260815,08,6,1-2-4,6.7
20260815,08,6,1-3-4,8.4
20260815,08,6,1-4-2,3.7
20260815,08,6,1-4-3,5.7
20260815,09,1,1-2-3,3.4
20260815,09,1,1-2-4,9.9
20260815,09,1,1-3-2,5.2
20260815,09,1,1-3-4,10.9
20260815,09,1,1-4-2,25.2
20260815,09,5,1-2-3,9.1
20260815,09,5,1-2-4,6.1
20260815,09,5,1-3-4,7.0
20260815,09,5,1-4-2,6.5
20260815,09,5,1-4-3,5.7
20260815,09,8,1-2-3,3.8
20260815,09,8,1-3-2,4.2
20260815,10,1,1-3-4,8.8
20260815,10,1,1-3-5,6.9
20260815,11,2,1-3-4,6.5
20260815,11,2,1-4-2,8.3
20260815,11,2,1-4-3,6.8
20260815,12,5,1-2-3,38.5
20260815,12,5,1-2-5,23.6
20260815,12,5,1-3-2,34.5
20260815,12,5,1-3-5,17.2
20260815,12,5,1-3-6,15.4
20260815,12,5,1-5-2,22.7
20260815,12,5,1-5-3,20.9
20260815,12,9,1-2-3,3.7
20260815,12,9,1-2-5,5.1
20260815,12,9,1-3-2,7.2
20260815,12,9,1-5-2,11.4
20260815,12,9,2-1-3,35.4
20260815,17,1,1-2-3,16.9
20260815,17,1,1-2-4,9.4
20260815,17,1,1-2-5,7.9
20260815,17,1,1-4-2,12.3
20260815,17,1,1-4-5,9.7
20260815,17,1,1-5-2,12.1
20260815,17,1,1-5-4,15.1
20260815,17,9,1-2-3,25.5
20260815,17,9,1-2-4,16.9
20260815,17,9,1-3-2,31.4
20260815,17,9,1-3-4,20.3
20260815,17,9,1-3-6,14.2
20260815,17,9,1-4-2,20.6
20260815,17,9,1-4-3,25.0
20260815,18,1,1-2-3,5.7
20260815,18,1,1-2-4,7.4
20260815,18,1,1-3-2,7.8
20260815,18,1,1-3-4,10.5
20260815,18,1,1-4-2,17.6
20260815,18,3,1-2-4,5.6
20260815,18,3,1-3-4,30.2
20260815,18,3,1-4-2,5.1
20260815,18,3,1-4-3,26.0
20260815,18,3,1-4-6,6.0
20260815,18,4,1-2-3,5.4
20260815,18,4,1-2-4,6.5
20260815,18,4,1-2-5,6.1
20260815,18,4,1-4-2,14.4
20260815,18,4,2-1-4,36.2
20260815,19,1,1-2-3,6.6
20260815,19,1,1-2-4,19.7
20260815,19,1,1-3-2,8.0
20260815,19,1,1-3-4,18.1
20260815,19,1,1-4-3,45.6
20260815,19,12,1-2-3,7.6
20260815,19,12,1-2-5,16.6
20260815,19,12,1-3-2,8.7
20260815,19,12,2-1-3,47.7
20260815,19,12,3-1-2,65.9
20260815,19,6,1-2-3,9.4
20260815,19,6,1-2-5,4.3
20260815,19,6,1-5-2,6.9
20260815,19,6,2-1-5,19.0
20260815,19,6,5-1-2,30.0
20260815,19,8,1-2-4,5.4
20260815,19,8,1-3-4,11.3
20260815,19,8,1-4-2,6.6
20260815,19,8,1-4-3,10.8
20260815,19,8,4-1-2,31.8
20260815,21,1,1-2-3,8.3
20260815,21,1,1-2-4,16.6
20260815,21,1,1-3-2,7.7
20260815,21,1,1-3-4,10.9
20260815,21,1,1-4-2,25.7
20260815,21,3,1-2-3,7.9
20260815,21,3,1-3-2,5.2
20260815,21,3,1-3-4,4.9
20260815,21,3,2-1-3,93.5
20260815,21,3,3-1-2,34.1
20260815,21,5,1-2-3,8.5
20260815,21,5,1-2-5,4.6
20260815,21,5,1-3-2,16.4
20260815,21,5,1-3-5,19.0
20260815,21,5,1-5-2,8.9
20260815,22,1,1-2-3,9.4
20260815,22,1,1-3-2,8.1
20260815,22,1,1-3-4,4.7
20260815,22,1,1-3-5,15.7
20260815,22,1,1-4-3,8.6
20260815,22,9,1-2-4,10.4
20260815,22,9,1-3-2,8.8
20260815,22,9,1-3-4,3.7
20260815,22,9,1-4-2,11.8
20260815,22,9,1-4-3,6.3
20260815,24,10,1-2-3,3.6
20260815,24,10,1-2-5,6.7
20260815,24,10,1-5-2,15.6
20260815,24,11,1-2-4,8.5
20260815,24,11,1-3-2,5.5
20260815,24,11,1-3-4,5.0
20260815,24,11,1-4-2,11.4
20260815,24,11,1-4-3,9.3
20260815,24,7,1-2-4,11.4
20260815,24,7,1-3-2,14.6
20260815,24,7,1-3-4,7.2
20260815,24,7,1-4-2,12.0
20260815,24,7,1-4-3,8.2
20260816,01,2,1-2-3,26.6
20260816,01,2,1-3-2,18.9
20260816,01,2,1-3-4,29.9
20260816,01,2,1-3-5,8.9
20260816,01,2,1-3-6,7.0
20260816,01,5,1-2-3,8.8
20260816,01,5,1-2-4,10.5
20260816,01,5,1-3-2,9.9
20260816,01,5,1-3-4,8.5
20260816,01,5,1-3-5,15.1
20260816,01,5,1-4-2,14.6
20260816,01,5,1-4-3,12.2
20260816,01,6,1-2-3,9.7
20260816,01,6,1-2-4,15.1
20260816,01,6,1-3-2,13.3
20260816,01,6,1-4-2,25.5
20260816,01,7,1-2-3,11.2
20260816,01,7,1-3-2,8.6
20260816,01,7,1-3-4,5.1
20260816,01,7,1-3-5,11.3
20260816,01,8,1-3-5,8.7
20260816,01,8,1-5-2,18.8
20260816,01,8,1-5-3,8.3
20260816,01,8,3-1-5,60.1
20260816,01,8,5-1-3,22.6
20260816,01,9,1-2-3,15.7
20260816,01,9,1-2-4,36.4
20260816,01,9,1-2-5,26.0
20260816,01,9,1-2-6,14.1
20260816,01,9,1-3-2,18.1
20260816,01,9,1-3-6,9.6
20260816,01,9,1-6-2,23.3
20260816,02,7,1-2-3,11.7
20260816,02,7,1-2-4,25.9
20260816,02,7,1-3-2,10.3
20260816,02,7,1-3-4,7.4
20260816,02,7,1-4-3,16.1
20260816,05,10,1-4-2,12.8
20260816,05,10,1-4-3,12.1
20260816,05,10,1-4-5,5.9
20260816,05,10,1-5-4,10.2
20260816,05,9,1-2-6,13.5
20260816,05,9,1-3-6,9.8
20260816,05,9,1-6-2,10.4
20260816,05,9,1-6-3,8.2
20260816,06,4,1-2-3,6.5
20260816,06,4,1-2-4,19.6
20260816,06,4,1-3-2,4.7
20260816,06,4,1-3-4,13.7
20260816,06,4,1-3-5,6.2
20260816,06,6,1-2-3,7.4
20260816,06,6,1-2-4,10.1
20260816,06,6,1-2-5,13.6
20260816,06,6,1-3-2,11.4
20260816,06,6,1-4-2,23.0
20260816,06,8,1-2-4,17.2
20260816,06,8,1-3-4,6.2
20260816,06,8,1-4-2,14.2
20260816,06,8,1-4-3,5.4
20260816,06,8,4-1-3,28.3
20260816,06,9,1-2-3,15.5
20260816,06,9,1-3-2,9.0
20260816,06,9,1-3-4,4.5
20260816,06,9,1-3-5,12.7
20260816,06,9,1-4-3,12.5
20260816,07,10,1-2-3,4.2
20260816,07,10,1-2-4,7.1
20260816,07,10,1-2-5,14.8
20260816,07,10,1-3-2,9.2
20260816,07,10,2-1-3,20.0
20260816,07,11,1-2-3,6.6
20260816,07,11,1-2-4,6.0
20260816,07,11,1-2-5,8.3
20260816,07,11,1-3-2,14.9
20260816,07,11,1-4-2,9.2
20260816,07,11,1-4-3,24.1
20260816,07,11,1-5-2,17.8
20260816,07,5,1-2-3,16.6
20260816,07,5,1-2-4,13.6
20260816,07,5,1-3-2,18.5
20260816,07,5,1-3-4,10.9
20260816,07,5,1-4-2,13.1
20260816,07,5,1-4-3,12.7
20260816,07,5,1-4-5,39.6
20260816,07,5,1-4-6,7.3
20260816,07,6,1-3-2,30.3
20260816,07,6,1-3-4,21.7
20260816,07,6,1-3-5,44.8
20260816,07,6,1-4-3,33.1
20260816,07,6,1-4-5,86.2
20260816,07,6,1-5-3,121.0
20260816,07,6,1-5-4,171.6
20260816,07,7,1-2-3,41.0
20260816,07,7,1-2-4,9.2
20260816,07,7,1-3-4,18.2
20260816,07,7,1-4-2,4.7
20260816,07,7,1-4-3,7.6
20260816,07,8,1-2-3,8.9
20260816,07,8,1-3-2,4.9
20260816,07,8,1-3-4,4.0
20260816,07,8,1-4-3,11.7
20260816,07,8,3-1-2,24.9
20260816,09,1,1-3-2,13.8
20260816,09,1,1-3-4,7.6
20260816,09,1,1-4-2,8.4
20260816,09,1,1-4-3,8.8
20260816,09,10,1-2-3,14.3
20260816,09,10,1-3-2,11.9
20260816,09,10,1-3-4,6.9
20260816,09,10,1-3-5,12.7
20260816,09,10,1-4-3,19.0
20260816,09,5,1-2-3,13.2
20260816,09,5,1-3-2,12.7
20260816,09,5,1-3-4,7.7
20260816,09,5,1-3-5,8.7
20260816,09,5,1-4-3,12.0
20260816,09,9,1-2-4,21.9
20260816,09,9,1-3-4,27.8
20260816,09,9,1-4-2,17.6
20260816,09,9,1-4-3,21.8
20260816,09,9,1-4-6,6.7
20260816,10,1,1-4-2,4.8
20260816,10,1,1-4-3,17.1
20260816,10,1,1-4-5,11.6
20260816,10,3,1-2-3,5.8
20260816,10,3,1-3-2,7.2
20260816,10,3,1-3-4,22.7
20260816,10,3,1-3-5,10.4
20260816,10,3,3-1-2,33.6
20260816,11,10,1-2-3,32.8
20260816,11,10,1-2-4,45.2
20260816,11,10,1-2-5,16.0
20260816,11,10,1-3-2,37.6
20260816,11,10,1-3-5,10.6
20260816,11,10,1-5-2,13.8
20260816,11,10,1-5-3,8.7
20260816,11,3,1-2-4,9.0
20260816,11,3,1-2-6,16.5
20260816,11,3,1-4-2,8.8
20260816,11,3,2-1-4,31.3
20260816,11,3,4-1-2,18.1
20260816,11,8,1-2-4,13.1
20260816,11,8,1-2-5,6.4
20260816,11,8,1-4-2,20.2
20260816,11,8,1-4-5,11.1
20260816,11,8,1-5-4,7.0
20260816,12,5,1-2-4,39.7
20260816,12,5,1-3-4,36.6
20260816,12,5,1-4-2,50.0
20260816,12,5,1-4-3,50.2
20260816,12,5,1-4-5,98.7
20260816,12,5,1-4-6,20.3
20260816,12,5,1-6-4,8.2
20260816,14,1,1-2-3,14.0
20260816,14,1,1-2-4,27.7
20260816,14,1,1-3-2,9.6
20260816,14,1,1-3-4,7.2
20260816,14,1,1-3-5,6.4
20260816,14,1,1-3-6,12.7
20260816,14,1,1-4-2,37.3
20260816,14,1,1-4-3,17.7
20260816,14,3,1-3-4,11.4
20260816,14,3,1-3-6,11.0
20260816,14,3,1-4-2,34.2
20260816,14,3,1-4-3,15.2
20260816,14,3,1-4-6,9.6
20260816,14,3,1-6-3,19.8
20260816,14,3,1-6-4,15.8
20260816,14,4,1-3-4,28.1
20260816,14,4,1-4-2,19.7
20260816,14,4,1-4-3,17.3
20260816,14,4,1-4-5,4.9
20260816,14,4,1-5-4,7.9
20260816,14,5,1-2-3,13.2
20260816,14,5,1-2-4,10.0
20260816,14,5,1-3-2,14.1
20260816,14,5,1-3-4,8.4
20260816,14,5,1-4-2,10.0
20260816,14,9,1-2-3,3.9
20260816,14,9,1-2-4,6.8
20260816,14,9,1-2-5,15.5
20260816,14,9,1-3-2,8.4
20260816,14,9,1-4-2,17.7
20260816,17,1,1-2-3,8.1
20260816,17,1,1-2-4,9.5
20260816,17,1,1-3-2,10.6
20260816,17,1,1-3-4,10.9
20260816,17,1,1-4-2,18.8
20260816,17,1,1-4-3,24.0
20260816,17,1,1-4-5,22.1
20260816,17,8,1-2-3,10.0
20260816,17,8,1-2-4,8.4
20260816,17,8,1-2-5,7.5
20260816,17,8,1-4-2,12.9
20260816,17,8,1-5-2,14.5
20260816,18,1,1-2-3,5.2
20260816,18,1,1-3-2,8.8
20260816,18,1,1-3-4,8.1
20260816,18,1,1-4-2,7.4
20260816,18,1,1-4-3,11.5
20260816,18,3,1-2-4,14.3
20260816,18,3,1-3-2,25.3
20260816,18,3,1-3-4,14.9
20260816,18,3,1-4-2,19.6
20260816,18,3,1-4-3,20.0
20260816,18,4,1-2-3,4.0
20260816,18,4,1-2-4,6.4
20260816,18,4,1-3-2,11.8
20260816,18,4,1-3-4,26.0
20260816,18,4,1-4-2,15.9
20260816,19,2,1-2-4,21.1
20260816,19,2,1-3-4,6.8
20260816,19,2,1-4-2,17.3
20260816,19,2,1-4-3,6.8
20260816,19,2,1-4-5,7.3
20260816,19,3,1-2-3,4.7
20260816,19,3,1-2-4,8.4
20260816,19,3,1-3-2,7.5
20260816,19,3,2-1-3,37.7
20260816,19,3,3-1-2,79.0
20260816,19,4,1-2-3,7.9
20260816,19,4,1-2-4,8.1
20260816,19,4,1-2-6,18.1
20260816,19,4,1-3-2,12.7
20260816,19,4,1-3-4,9.6
20260816,19,4,1-4-2,11.1
20260816,19,4,1-4-3,11.1
20260816,19,5,1-2-3,5.4
20260816,19,5,1-2-4,10.0
20260816,19,5,1-2-6,4.8
20260816,19,5,1-3-2,13.1
20260816,19,5,1-6-2,12.9
20260816,19,6,1-2-3,18.6
20260816,19,6,1-2-4,16.1
20260816,19,6,1-2-6,8.2
20260816,19,6,1-3-2,19.9
20260816,19,6,1-3-4,22.2
20260816,19,6,1-4-2,23.1
20260816,19,6,1-4-3,32.3
20260816,19,6,1-6-2,11.7
20260816,19,7,1-2-3,16.5
20260816,19,7,1-3-2,18.2
20260816,19,7,1-3-4,11.9
20260816,19,7,1-3-6,14.9
20260816,19,7,1-4-3,21.5
20260816,19,8,1-2-4,5.7
20260816,19,8,1-3-4,19.2
20260816,19,8,1-4-2,5.9
20260816,19,8,1-4-3,14.9
20260816,19,8,1-4-5,7.7
20260816,19,9,1-2-3,7.5
20260816,19,9,1-2-5,24.7
20260816,19,9,1-3-2,8.5
20260816,19,9,1-3-5,17.1
20260816,22,1,1-2-3,8.1
20260816,22,1,1-2-4,5.9
20260816,22,1,1-3-2,15.8
20260816,22,1,1-4-2,8.9
20260816,22,1,1-4-3,17.6
20260816,22,12,1-2-3,4.9
20260816,22,12,1-2-4,7.7
20260816,22,12,1-2-5,16.7
20260816,22,12,1-3-2,9.4
20260816,22,12,1-4-2,19.3
20260816,22,8,1-2-3,8.4
20260816,22,8,1-2-5,21.6
20260816,22,8,1-3-2,8.8
20260816,22,8,1-3-5,16.4
20260816,22,8,1-3-6,12.7
20260816,22,8,1-5-2,46.4
20260816,22,8,1-5-3,46.1
20260816,22,9,1-2-3,7.2
20260816,22,9,1-2-5,6.6
20260816,22,9,1-3-2,11.0
20260816,22,9,1-5-2,11.4
20260816,22,9,1-5-3,21.3
20260816,24,10,1-2-3,6.4
20260816,24,10,1-2-4,6.1
20260816,24,10,1-3-2,11.2
20260816,24,10,1-4-2,10.1
20260816,24,10,1-4-3,17.0
20260816,24,12,1-3-4,13.1
20260816,24,12,1-3-5,11.9
20260816,24,12,1-4-3,17.0
20260816,24,12,1-4-5,11.8
20260816,24,2,1-2-3,5.0
20260816,24,2,1-3-2,7.4
20260816,24,2,1-3-4,9.7
20260816,24,2,1-3-5,36.0
20260816,24,2,3-1-2,56.5
20260816,24,3,1-2-3,10.4
20260816,24,3,1-2-4,6.5
20260816,24,3,1-2-5,10.2
20260816,24,3,1-2-6,7.5
20260816,24,3,1-4-2,21.5
20260816,24,4,1-3-4,11.7
20260816,24,4,1-3-5,5.1
20260816,24,4,1-4-3,22.6
20260816,24,4,1-5-3,6.2
20260816,24,4,1-5-4,12.1
20260816,24,6,1-3-4,6.5
20260816,24,6,1-3-5,5.8
20260816,24,6,1-4-3,13.3
20260816,24,6,1-5-3,11.1
20260816,24,6,1-5-4,14.7
20260816,24,7,1-3-4,8.6
20260816,24,7,1-3-5,6.0
20260816,24,7,1-4-3,17.3
20260816,24,7,1-5-3,12.8
20260816,24,9,1-2-3,9.3
20260816,24,9,1-2-4,7.0
20260816,24,9,1-2-5,7.4
20260816,24,9,1-4-2,15.0
20260816,24,9,2-1-4,19.7
20260817,02,7,1-2-3,10.9
20260817,02,7,1-2-4,6.0
20260817,02,7,1-3-4,20.7
20260817,02,7,1-4-2,9.1
20260817,02,7,1-4-3,19.4
20260817,02,8,1-2-4,5.8
20260817,02,8,1-2-5,12.8
20260817,02,8,1-4-2,7.4
20260817,02,8,1-4-5,11.2
20260817,02,8,2-1-4,12.1
20260817,09,1,1-3-2,7.8
20260817,09,1,1-3-4,11.6
20260817,09,1,1-4-3,21.6
20260817,09,12,1-2-3,17.5
20260817,09,12,1-2-4,4.7
20260817,09,12,1-4-2,4.8
20260817,09,12,2-1-4,32.6
20260817,09,12,4-1-2,27.1
20260817,09,5,1-2-3,6.9
20260817,09,5,1-3-2,6.7
20260817,09,9,1-2-3,6.4
20260817,09,9,1-2-5,7.5
20260817,09,9,1-2-6,7.3
20260817,09,9,1-3-2,16.4
20260817,09,9,2-1-3,15.9
20260817,10,1,1-2-4,28.8
20260817,10,1,1-3-2,7.0
20260817,10,1,1-3-4,6.5
20260817,10,1,1-4-2,33.6
20260817,10,1,1-4-3,15.8
20260817,10,3,1-2-3,9.8
20260817,10,3,1-3-2,11.0
20260817,10,3,1-3-4,21.3
20260817,10,3,1-3-5,14.3
20260817,10,3,3-1-2,33.8
20260817,10,4,1-3-2,10.7
20260817,10,4,1-3-5,9.0
20260817,10,4,1-3-6,7.1
20260817,10,4,1-5-3,24.2
20260817,10,4,1-6-3,19.0
20260817,11,10,1-2-3,23.0
20260817,11,10,1-3-2,12.6
20260817,11,10,1-3-4,5.2
20260817,11,10,1-3-5,8.4
20260817,11,10,1-4-3,11.6
20260817,11,9,1-2-3,6.3
20260817,11,9,1-2-4,23.3
20260817,11,9,1-2-6,5.1
20260817,11,9,1-3-2,19.4
20260817,11,9,2-1-3,16.9
20260817,12,1,1-2-3,8.8
20260817,12,1,1-2-4,4.7
20260817,12,1,1-3-2,18.9
20260817,12,1,1-4-2,6.7
20260817,12,1,1-4-3,10.8
20260817,13,10,1-2-3,5.9
20260817,13,10,1-2-4,6.7
20260817,13,10,1-3-2,12.0
20260817,13,10,2-1-3,49.0
20260817,13,10,3-1-2,138.5
20260817,13,11,1-2-3,10.7
20260817,13,11,1-2-4,3.6
20260817,13,11,1-3-2,23.7
20260817,13,11,1-4-2,7.5
20260817,13,11,2-1-4,23.7
20260817,13,6,1-2-4,7.4
20260817,13,6,1-3-4,11.6
20260817,13,6,1-4-2,7.7
20260817,13,6,1-4-3,12.5
20260817,13,6,1-4-5,8.3
20260817,14,1,1-2-3,8.2
20260817,14,1,1-2-4,4.9
20260817,14,2,1-2-3,12.4
20260817,14,2,1-2-4,10.8
20260817,14,2,1-2-5,32.4
20260817,14,2,1-2-6,12.4
20260817,14,2,1-3-2,13.0
20260817,14,3,1-2-3,6.6
20260817,14,3,1-3-2,5.9
20260817,14,3,1-3-4,15.8
20260817,14,3,1-3-6,7.2
20260817,14,3,3-1-2,34.0
20260817,15,1,1-2-3,22.6
20260817,15,1,1-3-2,19.6
20260817,15,1,1-3-4,10.2
20260817,15,1,1-3-6,13.1
20260817,15,1,1-4-3,12.6
20260817,15,8,1-2-3,9.4
20260817,15,8,1-2-4,4.8
20260817,15,8,1-3-2,15.0
20260817,15,8,1-4-2,5.8
20260817,15,8,1-4-3,9.0
20260817,15,9,1-2-3,12.5
20260817,15,9,1-2-4,8.4
20260817,15,9,1-2-5,5.8
20260817,15,9,1-3-2,38.4
20260817,15,9,1-4-2,23.2
20260817,17,1,1-2-3,3.3
20260817,17,1,1-2-4,14.5
20260817,17,1,1-2-5,20.4
20260817,17,1,1-3-2,4.0
20260817,17,1,2-1-3,54.8
20260817,17,2,1-2-3,14.2
20260817,17,2,1-2-4,4.5
20260817,17,2,1-3-2,26.5
20260817,17,2,1-4-2,5.6
20260817,17,2,1-4-3,15.8
20260817,17,5,1-2-3,6.6
20260817,17,5,1-2-4,5.3
20260817,17,5,1-3-2,7.6
20260817,17,5,1-3-4,6.8
20260817,17,5,1-4-2,9.2
20260817,17,9,1-2-3,15.7
20260817,17,9,1-3-2,12.8
20260817,17,9,1-3-4,14.1
20260817,17,9,1-3-5,6.6
20260817,17,9,1-4-3,35.7
20260817,18,1,1-2-3,5.3
20260817,18,1,1-2-5,6.9
20260817,18,1,1-3-2,8.8
20260817,18,1,1-5-2,13.1
20260817,18,1,2-1-3,25.7
20260817,18,3,1-2-4,6.4
20260817,18,3,1-3-4,10.0
20260817,18,3,1-4-2,6.3
20260817,18,3,1-4-3,7.1
20260817,18,3,4-1-3,28.6
20260817,18,4,1-2-3,4.9
20260817,18,4,1-2-4,6.0
20260817,18,4,1-2-6,13.5
20260817,18,4,1-3-2,13.6
20260817,18,4,1-4-2,18.8
20260817,20,11,1-2-3,6.4
20260817,20,11,1-2-4,4.7
20260817,20,11,1-3-2,10.3
20260817,20,11,1-4-2,10.9
20260817,20,11,2-1-4,15.9
20260817,20,2,1-2-3,24.7
20260817,20,2,1-2-4,24.2
20260817,20,2,1-2-5,36.1
20260817,20,2,1-2-6,6.8
20260817,20,2,1-3-2,33.1
20260817,20,5,1-2-3,11.1
20260817,20,5,1-2-4,3.9
20260817,20,5,1-4-2,8.3
20260817,20,5,2-1-4,19.3
20260817,20,5,4-1-2,29.6
20260817,22,5,1-2-3,7.2
20260817,22,5,1-2-5,17.4
20260817,22,5,1-3-2,6.8
20260817,22,5,1-3-5,12.3
20260817,22,5,1-5-2,34.3
20260817,22,6,1-2-3,6.5
20260817,22,6,1-2-4,6.5
20260817,22,6,1-3-2,10.0
20260817,22,6,1-4-2,10.5
20260817,22,6,1-4-3,20.9
20260817,22,7,1-2-3,3.9
20260817,22,7,1-2-4,9.5
20260817,22,7,1-3-2,5.8
20260817,22,7,1-3-4,10.6
20260817,22,7,1-4-2,26.2
20260817,22,9,1-2-4,7.3
20260817,22,9,1-3-4,10.8
20260817,22,9,1-4-2,8.3
20260817,22,9,1-4-3,12.8
20260817,22,9,1-4-5,18.4
20260817,24,1,1-2-3,3.7
20260817,24,1,1-2-4,25.9
20260817,24,1,1-3-2,5.8
20260817,24,1,2-1-3,9.9
20260817,24,1,3-1-2,23.7
20260817,24,5,1-2-3,7.0
20260817,24,5,1-2-4,12.1
20260817,24,5,1-3-2,7.4
20260817,24,5,1-3-4,9.8
20260817,24,6,1-2-3,24.4
20260817,24,6,1-2-6,4.1
20260817,24,6,1-6-2,10.6
20260817,24,7,1-2-3,6.9
20260817,24,7,1-3-2,5.4
20260817,24,7,1-3-4,24.7
20260817,24,7,1-3-5,4.7
20260817,24,8,1-2-3,4.7
20260817,24,8,1-2-5,5.5
20260817,24,8,1-3-2,11.0
20260817,24,8,1-5-2,15.2
20260817,24,8,2-1-3,10.6
20260818,05,11,1-2-3,4.2
20260818,05,11,1-2-6,10.7
20260818,05,11,1-3-2,7.1
20260818,05,11,2-1-3,25.6
20260818,05,11,3-1-2,39.8
20260818,05,8,1-2-3,
20260818,05,8,1-3-2,
20260818,05,8,1-3-5,
20260818,05,8,1-5-2,
20260818,05,8,1-5-3,
20260818,05,9,1-2-3,3.1
20260818,05,9,1-3-2,3.6
20260818,05,9,1-3-4,16.0
20260818,05,9,2-1-3,68.1
20260818,05,9,3-1-2,44.1
20260818,09,5,1-2-3,8.5
20260818,09,5,1-2-4,11.0
20260818,09,5,1-3-2,12.3
20260818,09,5,1-3-4,18.0
20260818,09,5,1-3-5,10.3
20260818,09,5,1-4-3,29.0
20260818,09,5,1-5-3,20.6
20260818,10,1,1-3-4,5.3
20260818,10,1,1-3-5,14.2
20260818,10,1,1-4-3,10.1
20260818,10,1,3-1-4,28.3
20260818,10,1,4-1-3,57.8
20260818,10,4,1-2-3,47.8
20260818,10,4,1-2-4,14.9
20260818,10,4,1-2-5,47.4
20260818,10,4,1-2-6,12.4
20260818,10,4,1-3-2,87.1
20260818,10,4,1-4-2,18.4
20260818,10,4,1-6-2,16.0
20260818,11,10,1-2-4,15.0
20260818,11,10,1-3-2,10.5
20260818,11,10,1-3-4,4.5
20260818,11,10,1-4-2,9.4
20260818,11,10,1-4-3,5.7
20260818,11,12,1-2-3,9.9
20260818,11,12,1-2-4,3.9
20260818,11,12,1-3-2,16.4
20260818,11,12,1-4-2,6.2
20260818,11,12,2-1-4,55.9
20260818,11,5,1-2-4,8.2
20260818,11,5,1-4-2,5.8
20260818,11,5,1-4-5,4.6
20260818,11,5,1-5-4,17.6
20260818,11,5,4-1-2,22.7
20260818,11,9,1-2-3,13.5
20260818,11,9,1-2-4,12.2
20260818,11,9,1-2-6,5.8
20260818,11,9,1-3-2,28.1
20260818,11,9,1-6-2,7.8
20260818,12,1,1-2-4,9.6
20260818,12,1,1-3-4,7.8
20260818,12,1,1-4-2,6.0
20260818,12,1,1-4-3,6.0
20260818,12,1,1-4-6,16.3
20260818,12,5,1-2-3,4.3
20260818,12,5,1-2-4,26.7
20260818,12,5,1-3-2,10.0
20260818,12,5,2-1-3,15.2
20260818,12,5,3-1-2,91.7
20260818,12,8,1-2-3,8.2
20260818,12,8,1-2-4,16.9
20260818,12,8,1-2-5,10.2
20260818,12,8,1-2-6,9.6
20260818,12,8,1-3-2,14.5
20260818,12,9,1-2-3,18.4
20260818,12,9,1-2-4,12.4
20260818,12,9,1-2-5,17.1
20260818,12,9,1-2-6,7.8
20260818,12,9,1-6-2,14.0
20260818,13,11,1-2-3,13.3
20260818,13,11,1-3-2,14.1
20260818,13,11,1-3-4,17.1
20260818,13,11,1-3-5,9.0
20260818,13,11,1-5-3,16.3
20260818,13,4,1-2-3,12.9
20260818,13,4,1-2-4,12.0
20260818,13,4,1-2-5,12.6
20260818,13,4,1-2-6,7.3
20260818,13,4,1-3-2,35.8
20260818,13,6,1-2-4,29.7
20260818,13,6,1-4-2,11.3
20260818,13,6,1-4-3,16.6
