racer_id,grade,races,wins,win_rate,low_sample
5275,5,308,82,0.2662,0
5276,4,37,5,0.1351,0
5276,5,272,32,0.1176,0
5277,2,8,1,0.125,1
5277,4,57,11,0.193,0
5277,5,226,28,0.1239,0
5278,2,17,2,0.1176,0
5278,4,9,2,0.2222,1
5278,5,311,116,0.373,0
5279,4,18,0,0.0,0
5279,5,265,57,0.2151,0
5280,3,16,3,0.1875,0
5280,4,38,6,0.1579,0
5280,5,308,88,0.2857,0
5281,1,8,0,0.0,1
5281,2,42,6,0.1429,0
5281,3,17,4,0.2353,0
5281,4,42,13,0.3095,0
5281,5,176,52,0.2955,0
5282,5,308,41,0.1331,0
5283,4,35,1,0.0286,0
5283,5,137,7,0.0511,0
5284,5,214,12,0.0561,0
5285,5,282,13,0.0461,0
5286,4,8,0,0.0,1
5286,5,296,33,0.1115,0
5287,4,40,3,0.075,0
5287,5,189,7,0.037,0
5288,5,254,18,0.0709,0
5289,4,48,10,0.2083,0
5289,5,266,37,0.1391,0
5290,5,229,12,0.0524,0
5291,4,55,0,0.0,0
5291,5,236,11,0.0466,0
5292,5,286,19,0.0664,0
5293,5,195,5,0.0256,0
5294,5,284,24,0.0845,0
5295,3,15,3,0.2,0
5295,4,27,2,0.0741,0
5295,5,187,19,0.1016,0
5296,4,49,10,0.2041,0
5296,5,222,20,0.0901,0
5297,4,37,4,0.1081,0
5297,5,231,8,0.0346,0
5298,2,9,2,0.2222,1
5298,4,40,8,0.2,0
5298,5,308,93,0.3019,0
5299,4,18,5,0.2778,0
5299,5,279,48,0.172,0
5300,5,233,6,0.0258,0
5301,4,10,2,0.2,0
5301,5,298,42,0.1409,0
5302,5,226,12,0.0531,0
5303,3,5,0,0.0,1
5303,4,19,2,0.1053,0
5303,5,277,42,0.1516,0
5304,5,177,3,0.0169,0
5305,4,36,2,0.0556,0
5305,5,166,2,0.012,0
5306,4,43,3,0.0698,0
5306,5,194,2,0.0103,0
5307,4,10,1,0.1,0
5307,5,274,32,0.1168,0
5308,5,293,19,0.0648,0
5309,5,224,8,0.0357,0
5310,3,3,0,0.0,1
5310,5,216,13,0.0602,0
5311,4,10,2,0.2,0
5311,5,288,44,0.1528,0
5312,5,261,16,0.0613,0
5313,5,248,17,0.0685,0
5314,4,27,0,0.0,0
5314,5,194,7,0.0361,0
5315,4,2,0,0.0,1
5315,5,226,8,0.0354,0
5316,5,285,29,0.1018,0
5317,4,19,4,0.2105,0
5317,5,299,21,0.0702,0
5318,5,256,10,0.0391,0
5319,5,225,38,0.1689,0
5320,4,51,1,0.0196,0
5320,5,190,8,0.0421,0
5321,5,225,31,0.1378,0
5322,4,43,0,0.0,0
5322,5,196,11,0.0561,0
5323,5,221,22,0.0995,0
5324,4,34,1,0.0294,0
5324,5,156,4,0.0256,0
5325,5,299,29,0.097,0
5326,4,27,6,0.2222,0
5326,5,304,24,0.0789,0
5327,4,54,0,0.0,0
5327,5,160,0,0.0,0
5328,5,235,16,0.0681,0
5329,5,246,27,0.1098,0
5330,2,3,0,0.0,1
5330,3,9,1,0.1111,1
5330,4,11,1,0.0909,0
5330,5,318,89,0.2799,0
5331,5,243,37,0.1523,0
5332,4,9,0,0.0,1
5332,5,280,20,0.0714,0
5333,5,222,23,0.1036,0
5334,4,56,0,0.0,0
5334,5,206,9,0.0437,0
5335,4,54,2,0.037,0
5335,5,207,9,0.0435,0
5336,5,222,7,0.0315,0
5337,5,271,12,0.0443,0
5338,5,263,17,0.0646,0
5339,5,258,34,0.1318,0
5340,4,72,3,0.0417,0
5340,5,232,12,0.0517,0
5341,5,212,5,0.0236,0
5342,4,35,0,0.0,0
5342,5,173,2,0.0116,0
5343,5,278,6,0.0216,0
5344,4,2,0,0.0,1
5344,5,268,28,0.1045,0
5345,5,256,8,0.0312,0
5346,4,54,2,0.037,0
5346,5,173,1,0.0058,0
5347,4,34,0,0.0,0
5347,5,170,0,0.0,0
5348,5,221,19,0.086,0
5349,5,219,1,0.0046,0
5350,5,272,25,0.0919,0
5351,5,288,24,0.0833,0
5352,5,289,32,0.1107,0
5353,5,220,7,0.0318,0
5354,5,250,12,0.048,0
5355,5,216,5,0.0231,0
5356,5,243,32,0.1317,0
5357,4,30,0,0.0,0
5357,5,199,0,0.0,0
5358,4,9,0,0.0,1
5358,5,178,1,0.0056,0
5359,5,250,28,0.112,0
5360,4,71,3,0.0423,0
5360,5,155,3,0.0194,0
5361,4,15,0,0.0,0
5361,5,191,2,0.0105,0
5362,4,34,2,0.0588,0
5362,5,182,2,0.011,0
5363,5,139,1,0.0072,0
5364,5,244,2,0.0082,0
5365,4,27,0,0.0,0
5365,5,190,4,0.0211,0
5366,5,198,1,0.0051,0
5367,4,27,2,0.0741,0
5367,5,161,0,0.0,0
5368,4,9,3,0.3333,1
5368,5,225,33,0.1467,0
5369,5,234,11,0.047,0
5370,4,15,0,0.0,0
5370,5,178,0,0.0,0
5371,5,213,2,0.0094,0
5372,5,201,2,0.01,0
5373,4,9,0,0.0,1
5373,5,158,1,0.0063,0
5374,5,228,2,0.0088,0
5375,4,4,0,0.0,1
5375,5,238,1,0.0042,0
5376,4,10,2,0.2,0
5376,5,264,32,0.1212,0
5377,5,227,17,0.0749,0
5378,4,2,0,0.0,1
5378,5,215,1,0.0047,0
5379,5,221,4,0.0181,0
5380,4,42,0,0.0,0
5380,5,166,0,0.0,0
5381,5,221,9,0.0407,0
5382,4,11,0,0.0,0
5382,5,229,3,0.0131,0
5383,5,237,2,0.0084,0
5384,5,220,4,0.0182,0
5385,5,221,2,0.009,0
5386,5,260,10,0.0385,0
5387,4,14,0,0.0,0
5387,5,180,0,0.0,0
5388,4,4,0,0.0,1
5388,5,227,12,0.0529,0
5389,4,18,0,0.0,0
5389,5,245,2,0.0082,0
5390,4,9,0,0.0,1
5390,5,184,2,0.0109,0
5391,4,35,0,0.0,0
5391,5,158,0,0.0,0
5392,5,225,0,0.0,0
5393,5,207,0,0.0,0
5394,5,249,5,0.0201,0
5395,5,195,6,0.0308,0
5396,5,209,1,0.0048,0
5397,4,47,0,0.0,0
5397,5,153,0,0.0,0
5398,3,3,0,0.0,1
5398,5,272,10,0.0368,0
5399,4,9,0,0.0,1
5399,5,175,0,0.0,0
5400,5,219,2,0.0091,0
5401,5,136,2,0.0147,0
5402,5,168,0,0.0,0
5403,5,199,1,0.005,0
5404,4,4,0,0.0,1
5404,5,227,2,0.0088,0
5405,5,215,3,0.014,0
5406,4,18,0,0.0,0
5406,5,197,0,0.0,0
5407,4,2,0,0.0,1
5407,5,202,2,0.0099,0
5408,5,105,0,0.0,0
5409,5,199,4,0.0201,0
5410,4,9,0,0.0,1
5410,5,160,1,0.0063,0
5411,5,201,1,0.005,0
5412,4,34,0,0.0,0
5412,5,176,1,0.0057,0
5413,4,18,0,0.0,0
5413,5,179,1,0.0056,0
5414,5,62,0,0.0,0
5415,4,9,0,0.0,1
5415,5,158,0,0.0,0
5416,4,18,1,0.0556,0
5416,5,185,5,0.027,0
5417,5,203,5,0.0246,0
5418,4,17,0,0.0,0
5418,5,173,0,0.0,0
5419,5,214,0,0.0,0
5420,5,190,0,0.0,0
5421,5,107,0,0.0,0
5422,5,96,0,0.0,0
5423,5,101,0,0.0,0
5424,5,105,2,0.019,0
5425,5,118,0,0.0,0
5426,5,134,0,0.0,0
5427,4,2,0,0.0,1
5427,5,167,1,0.006,0
5428,4,16,0,0.0,0
5428,5,94,0,0.0,0
5429,5,114,0,0.0,0
5430,5,109,0,0.0,0
5431,5,109,0,0.0,0
5432,5,148,3,0.0203,0
5433,5,129,0,0.0,0
5434,5,153,3,0.0196,0
5435,5,111,0,0.0,0
5436,4,18,0,0.0,0
5436,5,118,0,0.0,0
5437,4,8,0,0.0,1
5437,5,82,0,0.0,0
5438,5,124,0,0.0,0
5439,4,9,0,0.0,1
5439,5,125,1,0.008,0
5440,4,8,0,0.0,1
5440,5,112,0,0.0,0
5441,5,144,6,0.0417,0
5442,4,25,0,0.0,0
5442,5,93,0,0.0,0
5443,5,115,0,0.0,0
5444,4,8,0,0.0,1
5444,5,113,0,0.0,0
5445,5,48,0,0.0,0
5446,5,43,0,0.0,0
5447,5,53,0,0.0,0
5448,5,55,0,0.0,0
5449,5,45,1,0.0222,0
5450,5,55,1,0.0182,0
5451,5,36,0,0.0,0
5452,5,51,0,0.0,0
5453,5,60,1,0.0167,0
5454,5,59,0,0.0,0
5455,5,65,0,0.0,0
5456,5,64,0,0.0,0
5457,5,63,0,0.0,0
5458,5,57,1,0.0175,0
5459,5,45,0,0.0,0
5460,5,75,1,0.0133,0
5461,5,47,0,0.0,0
5462,5,48,0,0.0,0
5463,5,54,0,0.0,0
5464,5,46,0,0.0,0
5465,5,41,0,0.0,0
5466,5,48,0,0.0,0
5467,5,56,1,0.0179,0
5468,5,58,0,0.0,0
5469,5,57,0,0.0,0
5470,5,48,0,0.0,0
5471,5,69,0,0.0,0
5472,5,47,0,0.0,0
